Marker_Name,scaffold_ID,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,LG,genetic_position,Freq
RosBREED_snp_tart_cherry_f_Pp6_02676301,HiC_scaffold_16,94.12,204,4,2,1,204,2554591,2554396,4.00E-81,303,204,6,8.03,3
RosBREED_snp_tart_cherry_f_Pp6_03105698,HiC_scaffold_18,96.62,207,3,2,1,204,2742883,2742678,3.00E-92,340,204,6,6.42,3
RosBREED_snp_tart_cherry_f_Pp6_03105698,HiC_scaffold_16,96.62,207,3,2,1,204,2066088,2065883,3.00E-92,340,204,6,6.42,3
RosBREED_snp_tart_cherry_f_Pp6_03105698,HiC_scaffold_17,94.69,207,7,2,1,204,2205612,2205407,2.00E-85,318,204,6,6.42,3
RosBREED_snp_tart_cherry_f_Pp6_04047346,HiC_scaffold_18,97.54,203,3,2,3,204,1846103,1845902,7.00E-94,346,204,6,5.21,3
RosBREED_snp_tart_cherry_f_Pp6_04047346,HiC_scaffold_16,97.55,204,4,1,1,204,1153461,1153259,2.00E-94,348,204,6,5.21,3
RosBREED_snp_tart_cherry_f_Pp6_04877650,HiC_scaffold_18,97.55,204,4,1,1,204,5035709,5035911,2.00E-94,348,204,6,15.83,3
RosBREED_snp_tart_cherry_f_Pp6_04877650,HiC_scaffold_17,96.57,204,6,1,1,204,5464744,5464946,4.00E-91,337,204,6,15.83,3
RosBREED_snp_tart_cherry_f_Pp6_04877650,HiC_scaffold_16,98.04,204,3,1,1,204,5225565,5225767,4.00E-96,353,204,6,15.83,3
RosBREED_snp_tart_cherry_f_Pp6_05411172,HiC_scaffold_17,93.14,204,7,3,1,204,6177647,6177843,9.00E-78,292,204,6,16.69,3
RosBREED_snp_tart_cherry_f_Pp6_05411172,HiC_scaffold_16,95.1,204,3,3,1,204,5803339,5803535,2.00E-84,315,204,6,16.69,3
RosBREED_snp_tart_cherry_f_Pp6_05411172,HiC_scaffold_18,96.08,204,2,2,1,204,5512760,5512957,3.00E-88,327,204,6,16.69,3
RosBREED_snp_tart_cherry_f_Pp6_06210232,HiC_scaffold_17,97.06,204,5,1,1,204,7098952,7099154,9.00E-93,342,204,6,20.66,3
RosBREED_snp_tart_cherry_f_Pp6_06210232,HiC_scaffold_16,98.53,204,2,1,1,204,6782372,6782574,9.00E-98,359,204,6,20.66,3
RosBREED_snp_tart_cherry_f_Pp6_06210232,HiC_scaffold_18,98.04,204,3,1,1,204,6319445,6319647,4.00E-96,353,204,6,20.66,3
RosBREED_snp_tart_cherry_f_Pp6_06389330,HiC_scaffold_16,98.53,204,2,1,1,204,7061132,7061334,9.00E-98,359,204,6,21.62,3
RosBREED_snp_tart_cherry_f_Pp6_06389330,HiC_scaffold_17,98.53,204,2,1,1,204,7372695,7372897,9.00E-98,359,204,6,21.62,3
RosBREED_snp_tart_cherry_f_Pp6_06389330,HiC_scaffold_18,99.02,204,1,1,1,204,6528326,6528528,2.00E-99,364,204,6,21.62,3
RosBREED_snp_tart_cherry_f_Pp6_06465914,HiC_scaffold_17,98.02,202,3,1,1,202,7627306,7627506,5.00E-95,350,204,6,21.87,3
RosBREED_snp_tart_cherry_f_Pp6_06465914,HiC_scaffold_18,98.51,202,2,1,1,202,6746386,6746586,1.00E-96,355,204,6,21.87,3
RosBREED_snp_tart_cherry_f_Pp6_06465914,HiC_scaffold_16,97.03,202,5,1,1,202,7251356,7251556,1.00E-91,339,204,6,21.87,3
RosBREED_snp_tart_cherry_f_Pp6_06795027,HiC_scaffold_17,95.59,204,5,3,1,203,7908665,7908865,3.00E-87,324,204,6,22.98,3
RosBREED_snp_tart_cherry_f_Pp6_06795027,HiC_scaffold_16,96.59,205,3,3,1,204,7556064,7556265,4.00E-91,337,204,6,22.98,3
RosBREED_snp_tart_cherry_f_Pp6_06795027,HiC_scaffold_18,97.07,205,2,3,1,204,7077896,7078097,9.00E-93,342,204,6,22.98,3
RosBREED_snp_tart_cherry_f_Pp6_07037117,HiC_scaffold_17,96.53,202,5,2,1,201,8181600,8181800,5.00E-90,333,204,6,23.79,3
RosBREED_snp_tart_cherry_f_Pp6_07037117,HiC_scaffold_16,97.52,202,3,2,1,201,7843455,7843655,3.00E-93,344,204,6,23.79,3
RosBREED_snp_tart_cherry_f_Pp6_07037117,HiC_scaffold_18,97.03,202,4,2,1,201,7344493,7344693,1.00E-91,339,204,6,23.79,3
RosBREED_snp_tart_cherry_f_Pp6_07364532,HiC_scaffold_18,98.05,205,2,2,1,204,7677589,7677792,1.00E-96,355,204,6,24.88,3
RosBREED_snp_tart_cherry_f_Pp6_07364532,HiC_scaffold_17,98.54,205,1,2,1,204,8536597,8536800,3.00E-98,361,204,6,24.88,3
RosBREED_snp_tart_cherry_f_Pp6_07364532,HiC_scaffold_16,98.54,206,0,3,1,204,8248009,8248213,3.00E-98,361,204,6,24.88,3
RosBREED_snp_tart_cherry_f_Pp6_08055816,HiC_scaffold_18,98.04,204,3,1,1,204,8333983,8334185,4.00E-96,353,204,6,27.82,3
RosBREED_snp_tart_cherry_f_Pp6_08055816,HiC_scaffold_16,90.69,204,6,3,1,204,8964561,8964751,9.00E-68,259,204,6,27.82,3
RosBREED_snp_tart_cherry_f_Pp6_08055816,HiC_scaffold_17,97.06,204,5,1,1,204,9448574,9448776,9.00E-93,342,204,6,27.82,3
RosBREED_snp_tart_cherry_f_Pp6_08406425,HiC_scaffold_16,99.01,202,1,1,1,202,9448030,9448230,3.00E-98,361,204,6,29.28,2
RosBREED_snp_tart_cherry_f_Pp6_08406425,HiC_scaffold_18,99.5,202,0,1,1,202,8674118,8674318,5.00E-100,366,204,6,29.28,2
RosBREED_snp_tart_cherry_f_Pp6_09343975,HiC_scaffold_18,98.49,199,2,1,6,204,9689243,9689440,5.00E-95,350,204,6,41.98,4
RosBREED_snp_tart_cherry_f_Pp6_09343975,HiC_scaffold_16,98.49,199,2,1,6,204,10525529,10525726,5.00E-95,350,204,6,41.98,4
RosBREED_snp_tart_cherry_f_Pp6_09343975,HiC_scaffold_17,98.99,199,1,1,6,204,10981349,10981546,1.00E-96,355,204,6,41.98,4
RosBREED_snp_tart_cherry_f_Pp6_10141912,HiC_scaffold_17,98.53,204,2,1,1,204,11822333,11822535,9.00E-98,359,204,6,44.72,3
RosBREED_snp_tart_cherry_f_Pp6_10141912,HiC_scaffold_18,94.61,204,10,1,1,204,10431859,10432061,2.00E-84,315,204,6,44.72,3
RosBREED_snp_tart_cherry_f_Pp6_10141912,HiC_scaffold_16,96.08,204,7,1,1,204,11653272,11653474,2.00E-89,331,204,6,44.72,3
RosBREED_snp_tart_cherry_f_Pp6_11540700,HiC_scaffold_18,99.02,204,1,1,1,204,12191202,12191404,2.00E-99,364,204,6,46.87,3
RosBREED_snp_tart_cherry_f_Pp6_11540700,HiC_scaffold_17,99.02,204,1,1,1,204,13213333,13213535,2.00E-99,364,204,6,46.87,3
RosBREED_snp_tart_cherry_f_Pp6_11540700,HiC_scaffold_16,98.04,204,1,2,1,204,13722526,13722726,2.00E-95,351,204,6,46.87,3
RosBREED_snp_tart_cherry_f_Pp6_14530451,HiC_scaffold_17,95.92,196,6,2,1,196,15980365,15980558,5.00E-85,316,204,6,51.46,3
RosBREED_snp_tart_cherry_f_Pp6_14530451,HiC_scaffold_18,96.62,207,2,3,1,204,15062707,15062911,1.00E-91,339,204,6,51.46,3
RosBREED_snp_tart_cherry_f_Pp6_15683750,HiC_scaffold_17,98.53,204,1,2,1,204,19397050,19397251,9.00E-98,359,204,6,55.22,3
RosBREED_snp_tart_cherry_f_Pp6_15683750,HiC_scaffold_18,97.07,205,3,3,1,204,19100389,19100591,9.00E-93,342,204,6,55.22,3
RosBREED_snp_tart_cherry_f_Pp6_15683750,HiC_scaffold_16,97.84,185,3,1,20,204,19737996,19738179,2.00E-85,318,204,6,55.22,3
RosBREED_snp_tart_cherry_f_Pp6_16016474,HiC_scaffold_17,95.1,204,9,1,1,204,19797264,19797466,4.00E-86,320,204,6,55.49,3
RosBREED_snp_tart_cherry_f_Pp6_16016474,HiC_scaffold_18,96.57,204,6,1,1,204,19441755,19441957,4.00E-91,337,204,6,55.49,3
RosBREED_snp_tart_cherry_f_Pp6_16016474,HiC_scaffold_16,95.59,204,8,1,1,204,20069068,20069270,9.00E-88,326,204,6,55.49,3
RosBREED_snp_tart_cherry_f_Pp6_16341467,HiC_scaffold_17,98.04,204,3,1,1,204,20257169,20257371,4.00E-96,353,204,6,55.75,3
RosBREED_snp_tart_cherry_f_Pp6_16341467,HiC_scaffold_18,97.55,204,4,1,1,204,19863082,19863284,2.00E-94,348,204,6,55.75,3
RosBREED_snp_tart_cherry_f_Pp6_16341467,HiC_scaffold_16,98.53,204,2,1,1,204,20387274,20387476,9.00E-98,359,204,6,55.75,3
RosBREED_snp_tart_cherry_f_Pp6_16472575,HiC_scaffold_17,94.17,206,5,3,1,204,20385715,20385915,3.00E-82,307,204,6,55.85,3
RosBREED_snp_tart_cherry_f_Pp6_16472575,HiC_scaffold_18,97.06,204,5,1,1,204,20007851,20008053,9.00E-93,342,204,6,55.85,3
RosBREED_snp_tart_cherry_f_Pp6_16472575,HiC_scaffold_16,95.59,204,8,1,1,204,20592939,20593141,9.00E-88,326,204,6,55.85,3
RosBREED_snp_tart_cherry_f_Pp6_16662929,HiC_scaffold_18,98.3,176,2,1,1,176,20215997,20215823,3.00E-82,307,204,6,56.05,3
RosBREED_snp_tart_cherry_f_Pp6_16662929,HiC_scaffold_16,96.09,179,5,2,1,179,20949729,20949905,3.00E-77,291,204,6,56.05,3
RosBREED_snp_tart_cherry_f_Pp6_17751943,HiC_scaffold_18,97.55,204,4,1,1,204,21661305,21661507,2.00E-94,348,204,6,58.41,3
RosBREED_snp_tart_cherry_f_Pp6_17751943,HiC_scaffold_16,97.55,204,4,1,1,204,22020478,22020680,2.00E-94,348,204,6,58.41,3
RosBREED_snp_tart_cherry_f_Pp6_17751943,HiC_scaffold_17,97.04,203,4,2,3,204,21764369,21764570,3.00E-92,340,204,6,58.41,3
RosBREED_snp_tart_cherry_f_Pp6_18194616,HiC_scaffold_17,96.39,194,6,1,1,194,22324727,22324919,2.00E-85,318,204,6,58.64,2
RosBREED_snp_tart_cherry_f_Pp6_18194616,HiC_scaffold_16,97.06,204,5,1,1,204,22541277,22541479,9.00E-93,342,204,6,58.64,2
RosBREED_snp_tart_cherry_f_Pp6_18499544,HiC_scaffold_18,97.56,205,3,2,1,204,23270114,23270317,5.00E-95,350,204,6,59.28,3
RosBREED_snp_tart_cherry_f_Pp6_19079326,HiC_scaffold_18,94.63,205,6,4,4,204,22800379,22800582,7.00E-84,313,204,6,60.49,3
RosBREED_snp_tart_cherry_f_Pp6_19079326,HiC_scaffold_16,94.69,207,6,4,1,204,23239738,23239534,5.00E-85,316,204,6,60.49,3
RosBREED_snp_tart_cherry_f_Pp6_19079326,HiC_scaffold_17,95.65,207,5,3,1,204,23288630,23288835,7.00E-89,329,204,6,60.49,3
RosBREED_snp_tart_cherry_f_Pp6_20484396,HiC_scaffold_16,98.04,204,3,1,1,204,24703040,24703242,4.00E-96,353,204,6,66.02,3
RosBREED_snp_tart_cherry_f_Pp6_20484396,HiC_scaffold_18,98.01,201,3,1,1,201,24588474,24588673,2.00E-94,348,204,6,66.02,3
RosBREED_snp_tart_cherry_f_Pp6_20484396,HiC_scaffold_17,98.53,204,2,1,1,204,24814900,24815102,9.00E-98,359,204,6,66.02,3
RosBREED_snp_tart_cherry_f_Pp6_20863756,HiC_scaffold_17,95.1,204,9,1,1,204,25209621,25209823,4.00E-86,320,204,6,67.28,3
RosBREED_snp_tart_cherry_f_Pp6_20863756,HiC_scaffold_18,98.51,201,2,1,1,201,24998765,24998964,4.00E-96,353,204,6,67.28,3
RosBREED_snp_tart_cherry_f_Pp6_20863756,HiC_scaffold_16,96.55,203,5,2,1,202,25242208,25242409,2.00E-90,335,204,6,67.28,3
RosBREED_snp_tart_cherry_f_Pp6_22731299,HiC_scaffold_18,97.06,204,5,1,1,204,27049910,27050112,9.00E-93,342,204,6,80.29,3
RosBREED_snp_tart_cherry_f_Pp6_22731299,HiC_scaffold_16,96.57,204,6,1,1,204,27557509,27557711,4.00E-91,337,204,6,80.29,3
RosBREED_snp_tart_cherry_f_Pp6_22731299,HiC_scaffold_17,96.1,205,5,3,1,204,27471527,27471729,2.00E-89,331,204,6,80.29,3
RosBREED_snp_tart_cherry_f_Pp6_23103755,HiC_scaffold_16,96.57,204,6,1,1,204,27998895,27999097,4.00E-91,337,204,6,82.21,3
RosBREED_snp_tart_cherry_f_Pp6_23103755,HiC_scaffold_18,97.55,204,4,1,1,204,27479576,27479778,2.00E-94,348,204,6,82.21,3
RosBREED_snp_tart_cherry_f_Pp6_23103755,HiC_scaffold_17,96.57,204,6,1,1,204,27950178,27950380,4.00E-91,337,204,6,82.21,3
RosBREED_snp_tart_cherry_f_Pp6_23117929,HiC_scaffold_18,95.07,203,9,1,1,203,27494806,27495007,2.00E-85,318,204,6,82.26,3
RosBREED_snp_tart_cherry_f_Pp6_23117929,HiC_scaffold_16,93.1,203,13,1,1,203,28018399,28018600,7.00E-79,296,204,6,82.26,3
RosBREED_snp_tart_cherry_f_Pp6_23117929,HiC_scaffold_17,93.1,203,13,1,1,203,27964444,27964645,7.00E-79,296,204,6,82.26,3
RosBREED_snp_tart_cherry_f_Pp6_23799947,HiC_scaffold_17,98.53,204,2,1,1,204,28817080,28817282,9.00E-98,359,204,6,84.83,3
RosBREED_snp_tart_cherry_f_Pp6_23799947,HiC_scaffold_16,99.51,204,0,1,1,204,29031483,29031685,4.00E-101,370,204,6,84.83,3
RosBREED_snp_tart_cherry_f_Pp6_23799947,HiC_scaffold_18,98.53,204,2,1,1,204,28231378,28231580,9.00E-98,359,204,6,84.83,3
RosBREED_snp_tart_cherry_f_Pp6_24251557,HiC_scaffold_18,96.59,205,5,2,1,204,28778759,28778962,1.00E-91,339,204,6,86.53,3
RosBREED_snp_tart_cherry_f_Pp6_24251557,HiC_scaffold_16,96.02,201,6,2,4,204,29695575,29695773,9.00E-88,326,204,6,86.53,3
RosBREED_snp_tart_cherry_f_Pp6_24251557,HiC_scaffold_17,94.66,206,8,2,1,204,29392390,29392594,5.00E-85,316,204,6,86.53,3
RosBREED_snp_tart_cherry_f_Pp6_24770664,HiC_scaffold_18,99.02,204,1,1,1,204,29786942,29787144,2.00E-99,364,204,6,88.73,3
RosBREED_snp_tart_cherry_f_Pp6_24770664,HiC_scaffold_16,98.93,187,1,1,1,187,30507975,30508160,5.00E-90,333,204,6,88.73,3
RosBREED_snp_tart_cherry_f_Pp6_24770664,HiC_scaffold_17,99.02,204,1,1,1,204,30208156,30208358,2.00E-99,364,204,6,88.73,3
RosBREED_snp_tart_cherry_f_Pp6_25034869,HiC_scaffold_17,97.54,203,2,2,2,204,30506625,30506824,3.00E-93,344,204,6,89.95,3
RosBREED_snp_tart_cherry_f_Pp6_25034869,HiC_scaffold_16,97.56,164,2,2,41,204,30771227,30771388,7.00E-74,279,204,6,89.95,3
RosBREED_snp_tart_cherry_f_Pp6_25034869,HiC_scaffold_18,98,200,1,2,2,201,30044003,30044199,3.00E-93,344,204,6,89.95,3
RosBREED_snp_tart_cherry_f_Pp6_25441080,HiC_scaffold_17,97.06,204,5,1,1,204,31027257,31027459,9.00E-93,342,204,6,93.83,3
RosBREED_snp_tart_cherry_f_Pp6_25441080,HiC_scaffold_18,98.53,204,2,1,1,204,30495859,30496061,9.00E-98,359,204,6,93.83,3
RosBREED_snp_tart_cherry_f_Pp6_25441080,HiC_scaffold_16,98.04,204,3,1,1,204,31293188,31293390,4.00E-96,353,204,6,93.83,3
RosBREED_snp_tart_cherry_f_Pp6_25606798,HiC_scaffold_18,96.99,166,3,2,1,166,30683402,30683565,3.00E-73,278,204,6,96.2,4
RosBREED_snp_tart_cherry_f_Pp6_25606798,HiC_scaffold_16,92.35,183,10,4,1,182,31517508,31517687,3.00E-67,257,204,6,96.2,4
RosBREED_snp_tart_cherry_f_Pp6_26800908,HiC_scaffold_17,96.59,205,5,2,1,204,32712952,32713155,1.00E-91,339,204,6,99.38,3
RosBREED_snp_tart_cherry_f_Pp6_26800908,HiC_scaffold_16,98.05,205,2,2,1,204,32965605,32965808,1.00E-96,355,204,6,99.38,3
RosBREED_snp_tart_cherry_f_Pp6_26800908,HiC_scaffold_18,99.02,204,1,1,1,204,31955675,31955877,2.00E-99,364,204,6,99.38,3
RosBREED_snp_tart_cherry_f_Pp6_27138059,HiC_scaffold_17,97.54,203,3,2,1,203,33079364,33079564,7.00E-94,346,204,6,99.72,4
RosBREED_snp_tart_cherry_f_Pp6_27138059,HiC_scaffold_16,98.53,204,2,1,1,204,33347227,33347429,9.00E-98,359,204,6,99.72,4
RosBREED_snp_tart_cherry_f_Pp6_27138059,HiC_scaffold_18,97.06,204,5,1,1,204,32308479,32308681,9.00E-93,342,204,6,99.72,4
RosBREED_snp_tart_cherry_f_Pp6_27879424,HiC_scaffold_16,98.02,202,3,1,3,204,34187404,34187604,5.00E-95,350,204,6,100.8,3
RosBREED_snp_tart_cherry_f_Pp6_27879424,HiC_scaffold_17,98.04,204,3,1,1,204,33813075,33813277,4.00E-96,353,204,6,100.8,3
RosBREED_snp_tart_cherry_f_Pp6_27879424,HiC_scaffold_18,98.04,204,3,1,1,204,33049562,33049764,4.00E-96,353,204,6,100.8,3
RosBREED_snp_tart_cherry_f_Pp6_28022672,HiC_scaffold_17,98.04,204,3,1,1,204,34009891,34010093,4.00E-96,353,204,6,101.04,3
RosBREED_snp_tart_cherry_f_Pp6_28022672,HiC_scaffold_16,98.53,204,2,1,1,204,34351593,34351795,9.00E-98,359,204,6,101.04,3
RosBREED_snp_tart_cherry_f_Pp6_28022672,HiC_scaffold_18,97.54,203,4,1,1,203,33206870,33207071,7.00E-94,346,204,6,101.04,3
RosBREED_snp_tart_cherry_f_Pp7_04523701,HiC_scaffold_20,95.15,206,7,2,1,204,639875,639671,1.00E-86,322,204,7,0,3
RosBREED_snp_tart_cherry_f_Pp7_13112171,HiC_scaffold_21,94.2,207,5,7,3,204,18621481,18621685,9.00E-83,309,204,7,19.96,3
RosBREED_snp_tart_cherry_f_Pp7_14675348,HiC_scaffold_20,96.55,203,6,1,1,203,17269164,17269365,2.00E-90,335,204,7,33.2,3
RosBREED_snp_tart_cherry_f_Pp7_14675348,HiC_scaffold_21,95.59,204,8,1,1,204,19735284,19735486,9.00E-88,326,204,7,33.2,3
RosBREED_snp_tart_cherry_f_Pp7_14675348,HiC_scaffold_19,93.69,206,9,3,1,203,18073212,18073416,1.00E-81,305,204,7,33.2,3
RosBREED_snp_tart_cherry_f_Pp7_14875867,HiC_scaffold_21,97.8,182,2,2,1,182,19951310,19951489,7.00E-84,313,204,7,34.02,3
RosBREED_snp_tart_cherry_f_Pp7_14875867,HiC_scaffold_20,97.25,182,3,2,1,182,17503574,17503753,3.00E-82,307,204,7,34.02,3
RosBREED_snp_tart_cherry_f_Pp7_16924344,HiC_scaffold_20,94.63,205,7,4,1,204,20207969,20208170,2.00E-84,315,204,7,42.18,3
RosBREED_snp_tart_cherry_f_Pp7_16924344,HiC_scaffold_19,95.12,205,8,2,1,204,21161923,21162126,1.00E-86,322,204,7,42.18,3
RosBREED_snp_tart_cherry_f_Pp7_16924344,HiC_scaffold_21,94.63,205,9,2,1,204,22409715,22409918,5.00E-85,316,204,7,42.18,3
RosBREED_snp_tart_cherry_f_Pp7_17784043,HiC_scaffold_19,96.08,204,6,2,1,204,22132335,22132536,2.00E-89,331,204,7,45.06,3
RosBREED_snp_tart_cherry_f_Pp7_17784043,HiC_scaffold_21,98.04,204,3,1,1,204,23225070,23225272,4.00E-96,353,204,7,45.06,3
RosBREED_snp_tart_cherry_f_Pp7_17784043,HiC_scaffold_20,97.55,204,4,1,1,204,21101043,21101245,2.00E-94,348,204,7,45.06,3
RosBREED_snp_tart_cherry_f_Pp7_19154684,HiC_scaffold_21,98.53,204,2,1,1,204,24642738,24642940,9.00E-98,359,204,7,54.07,3
RosBREED_snp_tart_cherry_f_Pp7_19154684,HiC_scaffold_19,97.49,199,4,1,6,204,23742319,23742516,1.00E-91,339,204,7,54.07,3
RosBREED_snp_tart_cherry_f_Pp7_19154684,HiC_scaffold_20,99.02,204,1,1,1,204,22778680,22778882,2.00E-99,364,204,7,54.07,3
RosBREED_snp_tart_cherry_f_Pp7_19627569,HiC_scaffold_19,98.04,204,3,1,1,204,24296899,24297101,4.00E-96,353,204,7,56.46,3
RosBREED_snp_tart_cherry_f_Pp7_19627569,HiC_scaffold_20,98.53,204,2,1,1,204,23308829,23309031,9.00E-98,359,204,7,56.46,3
RosBREED_snp_tart_cherry_f_Pp7_19627569,HiC_scaffold_21,98.04,204,3,1,1,204,25124356,25124558,4.00E-96,353,204,7,56.46,3
RosBREED_snp_tart_cherry_f_Pp7_20386537,HiC_scaffold_19,98.01,201,3,1,1,201,25341431,25341630,2.00E-94,348,204,7,59.7,3
RosBREED_snp_tart_cherry_f_Pp7_20386537,HiC_scaffold_21,98.01,201,3,1,1,201,25930107,25930306,2.00E-94,348,204,7,59.7,3
RosBREED_snp_tart_cherry_f_Pp7_20386537,HiC_scaffold_20,96.55,203,5,1,1,201,24200674,24200876,2.00E-90,335,204,7,59.7,3
RosBREED_snp_tart_cherry_f_Pp7_20756425,HiC_scaffold_20,98.51,202,1,2,1,201,24736938,24737138,1.00E-96,355,204,7,61.22,3
RosBREED_snp_tart_cherry_f_Pp7_20756425,HiC_scaffold_21,98.53,204,2,1,1,204,26435624,26435826,9.00E-98,359,204,7,61.22,3
RosBREED_snp_tart_cherry_f_Pp7_20756425,HiC_scaffold_19,98.04,204,3,1,1,204,25837022,25837224,4.00E-96,353,204,7,61.22,3
RosBREED_snp_tart_cherry_f_Pp7_20998462,HiC_scaffold_19,99.02,204,1,1,1,204,26101903,26102105,2.00E-99,364,204,7,64.02,3
RosBREED_snp_tart_cherry_f_Pp7_20998462,HiC_scaffold_20,98.51,202,2,1,3,204,24986457,24986657,1.00E-96,355,204,7,64.02,3
RosBREED_snp_tart_cherry_f_Pp7_20998462,HiC_scaffold_21,99.02,204,1,1,1,204,26692183,26692385,2.00E-99,364,204,7,64.02,3
RosBREED_snp_tart_cherry_f_Pp7_21423433,HiC_scaffold_21,95.5,200,8,1,1,200,27125923,27126121,2.00E-85,318,204,7,67.29,3
RosBREED_snp_tart_cherry_f_Pp7_21423433,HiC_scaffold_19,96.34,164,4,2,1,163,26602763,26602925,2.00E-70,268,204,7,67.29,3
RosBREED_snp_tart_cherry_f_Pp7_21423433,HiC_scaffold_20,94,200,10,2,1,200,25454119,25454316,2.00E-80,302,204,7,67.29,3
RosBREED_snp_tart_cherry_f_Pp7_21868243,HiC_scaffold_21,98.04,204,3,1,1,204,27562579,27562781,4.00E-96,353,204,7,67.68,3
RosBREED_snp_tart_cherry_f_Pp7_21868243,HiC_scaffold_19,98.04,204,3,1,1,204,27135846,27136048,4.00E-96,353,204,7,67.68,3
RosBREED_snp_tart_cherry_f_Pp7_21868243,HiC_scaffold_20,97.55,204,4,1,1,204,25780757,25780959,2.00E-94,348,204,7,67.68,3
RosBREED_snp_tart_cherry_f_Pp8_00253808,HiC_scaffold_23,97.03,202,5,1,3,204,262207,262407,1.00E-91,339,204,8,1.67,3
RosBREED_snp_tart_cherry_f_Pp8_00253808,HiC_scaffold_22,97.34,188,4,1,3,190,198837,199023,2.00E-85,318,204,8,1.67,3
RosBREED_snp_tart_cherry_f_Pp8_00253808,HiC_scaffold_24,97.06,204,5,1,1,204,303277,303479,9.00E-93,342,204,8,1.67,3
RosBREED_snp_tart_cherry_f_Pp8_01073078,HiC_scaffold_23,96.12,206,5,2,1,204,1359453,1359657,5.00E-90,333,204,8,4.55,3
RosBREED_snp_tart_cherry_f_Pp8_01073078,HiC_scaffold_24,96.6,206,4,2,1,204,1538109,1538313,1.00E-91,339,204,8,4.55,3
RosBREED_snp_tart_cherry_f_Pp8_01073078,HiC_scaffold_22,96.6,206,4,2,1,204,1167634,1167838,1.00E-91,339,204,8,4.55,3
RosBREED_snp_tart_cherry_f_Pp8_03065380,HiC_scaffold_24,96.57,204,4,3,1,203,4212975,4213176,2.00E-90,335,204,8,15.87,3
RosBREED_snp_tart_cherry_f_Pp8_03065380,HiC_scaffold_23,95.76,165,6,1,1,165,3882049,3882212,2.00E-69,265,204,8,15.87,3
RosBREED_snp_tart_cherry_f_Pp8_03065380,HiC_scaffold_22,95.07,203,9,1,1,203,3560011,3560212,2.00E-85,318,204,8,15.87,3
RosBREED_snp_tart_cherry_f_Pp8_03813179,HiC_scaffold_22,96.1,205,6,2,1,204,4413611,4413814,5.00E-90,333,204,8,17.49,3
RosBREED_snp_tart_cherry_f_Pp8_03813179,HiC_scaffold_24,97.56,205,3,2,1,204,5338646,5338849,5.00E-95,350,204,8,17.49,3
RosBREED_snp_tart_cherry_f_Pp8_03813179,HiC_scaffold_23,96.1,205,6,2,1,204,4658135,4658338,5.00E-90,333,204,8,17.49,3
RosBREED_snp_tart_cherry_f_Pp8_10898395,HiC_scaffold_23,95.59,204,8,1,1,204,13043956,13044158,9.00E-88,326,204,8,29.73,3
RosBREED_snp_tart_cherry_f_Pp8_10898395,HiC_scaffold_22,95.59,204,5,2,1,201,11671851,11672053,3.00E-87,324,204,8,29.73,3
RosBREED_snp_tart_cherry_f_Pp8_10898395,HiC_scaffold_24,97.55,204,4,1,1,204,11640577,11640779,2.00E-94,348,204,8,29.73,3
RosBREED_snp_tart_cherry_f_Pp8_11765920,HiC_scaffold_24,96.59,176,5,1,28,203,13113229,13113403,3.00E-77,291,204,8,33,2
RosBREED_snp_tart_cherry_f_Pp8_11765920,HiC_scaffold_23,95.5,200,4,2,1,196,13980297,13980495,2.00E-84,315,204,8,33,2
RosBREED_snp_tart_cherry_f_Pp8_13425449,HiC_scaffold_23,96.57,204,5,2,1,204,15944016,15944217,4.00E-91,337,204,8,38.87,2
RosBREED_snp_tart_cherry_f_Pp8_13425449,HiC_scaffold_24,97.55,204,3,2,1,204,15031482,15031683,2.00E-94,348,204,8,38.87,2
RosBREED_snp_tart_cherry_f_Pp8_13901473,HiC_scaffold_22,95.63,206,6,2,1,204,12982906,12983110,3.00E-88,327,204,8,39.82,4
RosBREED_snp_tart_cherry_f_Pp8_13901473,HiC_scaffold_24,95.61,205,7,2,1,204,15682390,15682593,3.00E-88,327,204,8,39.82,4
RosBREED_snp_tart_cherry_f_Pp8_13901473,HiC_scaffold_23,95.1,204,8,2,1,204,16592832,16593033,4.00E-86,320,204,8,39.82,4
RosBREED_snp_tart_cherry_f_Pp8_14617209,HiC_scaffold_24,96.22,185,6,1,1,185,16492651,16492834,2.00E-80,302,204,8,45.4,2
RosBREED_snp_tart_cherry_f_Pp8_14617209,HiC_scaffold_22,95.68,185,6,2,1,185,13905718,13905900,7.00E-79,296,204,8,45.4,2
RosBREED_snp_tart_cherry_f_Pp8_14968465,HiC_scaffold_24,96.59,205,5,2,1,204,16943543,16943746,1.00E-91,339,204,8,48.67,2
RosBREED_snp_tart_cherry_f_Pp8_14968465,HiC_scaffold_22,97.06,204,3,2,1,204,14450925,14451125,3.00E-92,340,204,8,48.67,2
RosBREED_snp_tart_cherry_f_Pp8_16895130,HiC_scaffold_24,97.06,170,4,1,32,201,19419331,19419499,2.00E-75,285,204,8,58.25,3
RosBREED_snp_tart_cherry_f_Pp8_16895130,HiC_scaffold_22,96.57,204,5,2,1,204,17320751,17320952,4.00E-91,337,204,8,58.25,3
RosBREED_snp_tart_cherry_f_Pp8_16895130,HiC_scaffold_23,97.06,170,4,1,32,201,19612771,19612939,2.00E-75,285,204,8,58.25,3
