Pcer_004238-RA Pfrut_003312-RA
Pcer_054565-RA Pfrut_064138-RA
Pcer_092380-RA Pfrut_096896-RA
Pcer_003511-RA Pfrut_081898-RA
Pcer_016305-RA Pfrut_053764-RA
Pcer_093419-RA Pfrut_024236-RA
Pcer_016054-RA Pfrut_021794-RA
Pcer_023059-RA Pfrut_049531-RA
Pcer_023475-RA Pfrut_037640-RA
Pcer_002974-RA Pfrut_093319-RA
Pcer_023015-RA Pfrut_049490-RA
Pcer_037508-RA Pfrut_051890-RA
Pcer_002742-RA Pfrut_100717-RA
Pcer_001570-RA Pfrut_014670-RA
Pcer_075680-RA Pfrut_069171-RA
Pcer_092546-RA Pfrut_046296-RA
Pcer_017300-RA Pfrut_098062-RA
Pcer_019166-RA Pfrut_007803-RA
Pcer_024555-RA Pfrut_006820-RA
Pcer_093387-RA Pfrut_024278-RA
Pcer_004767-RA Pfrut_002754-RA
Pcer_060843-RA Pfrut_065953-RA
Pcer_039458-RA Pfrut_025097-RA
Pcer_092069-RA Pfrut_079837-RA
Pcer_072762-RA Pfrut_031561-RA
Pcer_072764-RA Pfrut_055448-RA
Pcer_054872-RA Pfrut_023780-RA
Pcer_019221-RA Pfrut_090157-RA
Pcer_017722-RA Pfrut_020332-RA
Pcer_023534-RA Pfrut_037706-RA
Pcer_038742-RA Pfrut_001102-RA
Pcer_055240-RA Pfrut_014001-RA
Pcer_053788-RA Pfrut_061291-RA
Pcer_002352-RA Pfrut_086500-RA
Pcer_093090-RA Pfrut_092512-RA
Pcer_025147-RA FUN_034381-T1
Pcer_018395-RA Pfrut_011698-RA
Pcer_023599-RA Pfrut_013164-RA
Pcer_024075-RA Pfrut_023763-RA
Pcer_061056-RA Pfrut_079200-RA
Pcer_038348-RA Pfrut_000670-RA
Pcer_038316-RA Pfrut_000637-RA
Pcer_039139-RA Pfrut_001514-RA
Pcer_039475-RA Pfrut_001862-RA
Pcer_001466-RA Pfrut_014781-RA
Pcer_062219-RA Pfrut_045469-RA
Pcer_016808-RA Pfrut_062085-RA
Pcer_024767-RA Pfrut_024586-RA
Pcer_025317-RA Pfrut_088065-RA
Pcer_092394-RA Pfrut_060365-RA
Pcer_003389-RA Pfrut_081782-RA
Pcer_039506-RA Pfrut_001892-RA
Pcer_093498-RA Pfrut_013287-RA
Pcer_024974-RA Pfrut_024341-RA
Pcer_023458-RA Pfrut_030079-RA
Pcer_001694-RA Pfrut_014533-RA
Pcer_062533-RA Pfrut_045811-RA
Pcer_094913-RA Pfrut_082354-RA
Pcer_061489-RA Pfrut_072767-RA
Pcer_001727-RA Pfrut_014488-RA
Pcer_016995-RA Pfrut_024915-RA
Pcer_094879-RA Pfrut_031454-RA
Pcer_001702-RA Pfrut_044913-RA
Pcer_024588-RA Pfrut_006760-RA
Pcer_001467-RA Pfrut_014780-RA
Pcer_060996-RA Pfrut_079149-RA
Pcer_004439-RA Pfrut_004789-RA
Pcer_093268-RA Pfrut_021045-RA
Pcer_016203-RA FUN_018761-T1
Pcer_073182-RA Pfrut_075961-RA
Pcer_093500-RA Pfrut_013284-RA
Pcer_039023-RA Pfrut_001395-RA
Pcer_039483-RA Pfrut_001869-RA
Pcer_037807-RA Pfrut_000085-RA
Pcer_003900-RA Pfrut_056631-RA
Pcer_024912-RA Pfrut_024424-RA
Pcer_000289-RA Pfrut_032132-RA
Pcer_060720-RA Pfrut_035394-RA
Pcer_023545-RA Pfrut_037720-RA
Pcer_017509-RA Pfrut_053943-RA
Pcer_092392-RA Pfrut_060363-RA
Pcer_061643-RA Pfrut_058140-RA
Pcer_073465-RA Pfrut_060450-RA
Pcer_015845-RA Pfrut_027041-RA
Pcer_039115-RA FUN_025880-T1
Pcer_004442-RA Pfrut_004784-RA
Pcer_038180-RA Pfrut_059932-RA
Pcer_016030-RA Pfrut_021812-RA
Pcer_093654-RA Pfrut_005446-RA
Pcer_023076-RA Pfrut_049545-RA
Pcer_005020-RA Pfrut_002479-RA
Pcer_018370-RA Pfrut_011718-RA
Pcer_062757-RA Pfrut_046027-RA
Pcer_061725-RA Pfrut_074261-RA
Pcer_039076-RA Pfrut_001443-RA
Pcer_092935-RA Pfrut_041572-RA
Pcer_018502-RA Pfrut_011572-RA
Pcer_004868-RA Pfrut_002652-RA
Pcer_017487-RA Pfrut_070164-RA
Pcer_000543-RA Pfrut_031851-RA
Pcer_092649-RA Pfrut_080453-RA
Pcer_024031-RA Pfrut_094126-RA
Pcer_018711-RA Pfrut_081187-RA
Pcer_038907-RA Pfrut_032303-RA
Pcer_001737-RA Pfrut_014475-RA
Pcer_000362-RA Pfrut_027324-RA
Pcer_094856-RA Pfrut_072266-RA
Pcer_001975-RA Pfrut_086110-RA
Pcer_092743-RA Pfrut_080579-RA
Pcer_061301-RA Pfrut_097034-RA
Pcer_039142-RA Pfrut_001515-RA
Pcer_001698-RA Pfrut_014529-RA
Pcer_016326-RA Pfrut_053741-RA
Pcer_038158-RA Pfrut_000481-RA
Pcer_017550-RA Pfrut_041157-RA
Pcer_073631-RA Pfrut_036398-RA
Pcer_002542-RA Pfrut_062001-RA
Pcer_024756-RA Pfrut_091759-RA
Pcer_000968-RA Pfrut_015304-RA
Pcer_073781-RA Pfrut_057766-RA
Pcer_024594-RA Pfrut_006752-RA
Pcer_060767-RA Pfrut_035349-RA
Pcer_062613-RA Pfrut_073498-RA
Pcer_073260-RA Pfrut_054892-RA
Pcer_023757-RA Pfrut_066072-RA
Pcer_004798-RA Pfrut_002721-RA
Pcer_094806-RA Pfrut_072327-RA
Pcer_075901-RA Pfrut_063939-RA
Pcer_074298-RA Pfrut_016514-RA
Pcer_005116-RA Pfrut_002237-RA
Pcer_092383-RA Pfrut_080190-RA
Pcer_023168-RA Pfrut_027454-RA
Pcer_017690-RA Pfrut_095575-RA
Pcer_074535-RA Pfrut_096552-RA
Pcer_004001-RA Pfrut_056341-RA
Pcer_003268-RA Pfrut_081670-RA
Pcer_093685-RA Pfrut_096907-RA
Pcer_073763-RA Pfrut_036553-RA
Pcer_005138-RA Pfrut_084334-RA
Pcer_061485-RA Pfrut_072761-RA
Pcer_053980-RA Pfrut_091596-RA
Pcer_061079-RA Pfrut_058088-RA
Pcer_092452-RA Pfrut_043734-RA
Pcer_075427-RA Pfrut_035961-RA
Pcer_075390-RA Pfrut_031330-RA
Pcer_053672-RA Pfrut_008843-RA
Pcer_023175-RA Pfrut_029740-RA
Pcer_019357-RA Pfrut_007612-RA
Pcer_038256-RA Pfrut_000581-RA
Pcer_063060-RA Pfrut_046471-RA
Pcer_005296-RA Pfrut_099578-RA
Pcer_037676-RA Pfrut_051697-RA
Pcer_015881-RA Pfrut_021987-RA
Pcer_039594-RA Pfrut_001978-RA
Pcer_039237-RA Pfrut_001600-RA
Pcer_004685-RA Pfrut_002844-RA
Pcer_024606-RA Pfrut_006741-RA
Pcer_018002-RA Pfrut_101547-RA
Pcer_092706-RA Pfrut_095563-RA
Pcer_038931-RA Pfrut_001291-RA
Pcer_037767-RA Pfrut_037105-RA
Pcer_093322-RA Pfrut_005871-RA
Pcer_001168-RA Pfrut_015087-RA
Pcer_017537-RA Pfrut_092395-RA
Pcer_004892-RA Pfrut_002626-RA
Pcer_062366-RA Pfrut_045631-RA
Pcer_062718-RA Pfrut_029585-RA
Pcer_054884-RA Pfrut_027811-RA
Pcer_039431-RA Pfrut_001820-RA
Pcer_075803-RA Pfrut_063843-RA
Pcer_061696-RA Pfrut_073030-RA
Pcer_092163-RA Pfrut_079944-RA
Pcer_093869-RA Pfrut_037089-RA
Pcer_023427-RA Pfrut_030053-RA
Pcer_054885-RA Pfrut_027812-RA
Pcer_024215-RA Pfrut_093927-RA
Pcer_003737-RA Pfrut_074499-RA
Pcer_061976-RA Pfrut_044858-RA
Pcer_053750-RA Pfrut_088029-RA
Pcer_055163-RA Pfrut_028470-RA
Pcer_062791-RA Pfrut_046056-RA
Pcer_074531-RA Pfrut_096547-RA
Pcer_061411-RA Pfrut_062112-RA
Pcer_002860-RA Pfrut_059480-RA
Pcer_038983-RA Pfrut_054121-RA
Pcer_018035-RA Pfrut_101509-RA
Pcer_038984-RA FUN_025736-T1
Pcer_094691-RA Pfrut_058447-RA
Pcer_073270-RA Pfrut_054879-RA
Pcer_016580-RA Pfrut_053486-RA
Pcer_001506-RA Pfrut_010962-RA
Pcer_000683-RA Pfrut_061126-RA
Pcer_003387-RA Pfrut_081781-RA
Pcer_062335-RA Pfrut_045592-RA
Pcer_074299-RA Pfrut_016513-RA
Pcer_039127-RA Pfrut_049069-RA
Pcer_062635-RA Pfrut_073528-RA
Pcer_004908-RA Pfrut_002609-RA
Pcer_092933-RA Pfrut_041570-RA
Pcer_003521-RA Pfrut_081905-RA
Pcer_015898-RA Pfrut_037544-RA
Pcer_075308-RA Pfrut_013955-RA
Pcer_060921-RA Pfrut_096941-RA
Pcer_024619-RA Pfrut_006729-RA
Pcer_025491-RA Pfrut_097780-RA
Pcer_025464-RA Pfrut_097755-RA
Pcer_037808-RA Pfrut_000086-RA
Pcer_016377-RA Pfrut_053694-RA
Pcer_038022-RA Pfrut_000327-RA
Pcer_004904-RA Pfrut_002612-RA
Pcer_073251-RA Pfrut_054899-RA
Pcer_000574-RA Pfrut_031795-RA
Pcer_061418-RA Pfrut_097228-RA
Pcer_003150-RA Pfrut_023737-RA
Pcer_094081-RA Pfrut_009639-RA
Pcer_073253-RA Pfrut_054898-RA
Pcer_061415-RA Pfrut_097225-RA
Pcer_039746-RA Pfrut_002127-RA
Pcer_023983-RA Pfrut_094177-RA
Pcer_017366-RA Pfrut_016672-RA
Pcer_062747-RA Pfrut_046019-RA
Pcer_017075-RA Pfrut_068386-RA
Pcer_062716-RA Pfrut_029589-RA
Pcer_024049-RA Pfrut_094104-RA
Pcer_002341-RA Pfrut_086489-RA
Pcer_003674-RA Pfrut_089988-RA
Pcer_023190-RA Pfrut_029770-RA
Pcer_039165-RA Pfrut_001538-RA
Pcer_075260-RA Pfrut_040685-RA
Pcer_074404-RA Pfrut_016393-RA
Pcer_062717-RA Pfrut_029586-RA
Pcer_023852-RA Pfrut_010736-RA
Pcer_003006-RA Pfrut_081412-RA
Pcer_093399-RA Pfrut_024262-RA
Pcer_003322-RA Pfrut_070834-RA
Pcer_073432-RA Pfrut_055906-RA
Pcer_002161-RA Pfrut_086317-RA
Pcer_003738-RA Pfrut_074497-RA
Pcer_094315-RA Pfrut_030895-RA
Pcer_037679-RA Pfrut_051691-RA
Pcer_001068-RA Pfrut_015193-RA
Pcer_075497-RA Pfrut_063538-RA
Pcer_062166-RA Pfrut_016741-RA
Pcer_092735-RA Pfrut_080572-RA
Pcer_002839-RA Pfrut_007333-RA
Pcer_016269-RA Pfrut_029269-RA
Pcer_093016-RA Pfrut_092608-RA
Pcer_093406-RA Pfrut_024252-RA
Pcer_039473-RA Pfrut_001859-RA
Pcer_074837-RA Pfrut_040767-RA
Pcer_024050-RA Pfrut_094103-RA
Pcer_075268-RA Pfrut_040679-RA
Pcer_053513-RA Pfrut_057051-RA
Pcer_039811-RA Pfrut_002189-RA
Pcer_004606-RA Pfrut_002919-RA
Pcer_002819-RA Pfrut_007308-RA
Pcer_003839-RA Pfrut_056693-RA
Pcer_018985-RA Pfrut_080843-RA
Pcer_062463-RA Pfrut_045734-RA
Pcer_024590-RA Pfrut_006758-RA
Pcer_024762-RA Pfrut_024591-RA
Pcer_002087-RA Pfrut_086233-RA
Pcer_092114-RA Pfrut_079890-RA
Pcer_004191-RA Pfrut_007107-RA
Pcer_039613-RA Pfrut_001993-RA
Pcer_002652-RA Pfrut_086829-RA
Pcer_002658-RA Pfrut_086833-RA
Pcer_016558-RA Pfrut_051533-RA
Pcer_018969-RA Pfrut_061585-RA
Pcer_017011-RA Pfrut_024933-RA
Pcer_002494-RA Pfrut_053065-RA
Pcer_075642-RA Pfrut_063688-RA
Pcer_002960-RA Pfrut_059592-RA
Pcer_018605-RA Pfrut_011447-RA
Pcer_053902-RA Pfrut_095661-RA
Pcer_019041-RA Pfrut_080787-RA
Pcer_017139-RA Pfrut_070068-RA
Pcer_016552-RA Pfrut_053514-RA
Pcer_018343-RA Pfrut_011749-RA
Pcer_038431-RA Pfrut_033092-RA
Pcer_094909-RA Pfrut_072210-RA
Pcer_075024-RA Pfrut_013650-RA
Pcer_094389-RA Pfrut_030983-RA
Pcer_023075-RA Pfrut_049544-RA
Pcer_054032-RA Pfrut_091517-RA
Pcer_017968-RA Pfrut_101588-RA
Pcer_094191-RA Pfrut_009475-RA
Pcer_073801-RA Pfrut_036603-RA
Pcer_025077-RA Pfrut_020613-RA
Pcer_093531-RA Pfrut_005567-RA
Pcer_003018-RA Pfrut_081426-RA
Pcer_002048-RA Pfrut_086192-RA
Pcer_002071-RA Pfrut_086214-RA
Pcer_037532-RA Pfrut_051861-RA
Pcer_023686-RA Pfrut_037882-RA
Pcer_001224-RA Pfrut_015032-RA
Pcer_000291-RA Pfrut_032130-RA
Pcer_000017-RA Pfrut_043601-RA
Pcer_039309-RA Pfrut_001677-RA
Pcer_039648-RA Pfrut_040728-RA
Pcer_017064-RA Pfrut_079390-RA
Pcer_002432-RA Pfrut_086573-RA
Pcer_062600-RA Pfrut_073484-RA
Pcer_075600-RA Pfrut_010115-RA
Pcer_024041-RA Pfrut_094111-RA
Pcer_038061-RA Pfrut_000366-RA
Pcer_023844-RA Pfrut_010742-RA
Pcer_038586-RA Pfrut_049670-RA
Pcer_062915-RA Pfrut_012703-RA
Pcer_061407-RA Pfrut_097216-RA
Pcer_039744-RA Pfrut_002125-RA
Pcer_073275-RA Pfrut_004702-RA
Pcer_093855-RA Pfrut_005251-RA
Pcer_055215-RA Pfrut_052839-RA
Pcer_004873-RA Pfrut_061676-RA
Pcer_023423-RA Pfrut_030049-RA
Pcer_093657-RA Pfrut_005439-RA
Pcer_074047-RA Pfrut_093178-RA
Pcer_003013-RA Pfrut_081420-RA
Pcer_038894-RA Pfrut_032315-RA
Pcer_038023-RA Pfrut_000328-RA
Pcer_094297-RA Pfrut_085970-RA
Pcer_075432-RA Pfrut_035967-RA
Pcer_094623-RA Pfrut_013355-RA
Pcer_023542-RA Pfrut_037714-RA
Pcer_003718-RA Pfrut_074521-RA
Pcer_024091-RA Pfrut_094061-RA
Pcer_002659-RA Pfrut_086834-RA
Pcer_019165-RA Pfrut_007804-RA
Pcer_072877-RA Pfrut_055314-RA
Pcer_075902-RA Pfrut_063940-RA
Pcer_002523-RA Pfrut_086678-RA
Pcer_019109-RA Pfrut_080724-RA
Pcer_016373-RA Pfrut_053701-RA
Pcer_054871-RA Pfrut_023781-RA
Pcer_075307-RA Pfrut_013953-RA
Pcer_017975-RA Pfrut_008561-RA
Pcer_060565-RA Pfrut_035540-RA
Pcer_038495-RA Pfrut_017318-RA
Pcer_018405-RA Pfrut_011692-RA
Pcer_025638-RA Pfrut_078822-RA
Pcer_016596-RA Pfrut_053468-RA
Pcer_004295-RA Pfrut_003259-RA
Pcer_060889-RA Pfrut_010226-RA
Pcer_023169-RA Pfrut_027453-RA
Pcer_000016-RA Pfrut_029251-RA
Pcer_093581-RA Pfrut_005511-RA
Pcer_038349-RA Pfrut_000671-RA
Pcer_003770-RA Pfrut_059283-RA
Pcer_019075-RA Pfrut_050281-RA
Pcer_038499-RA Pfrut_017313-RA
Pcer_073747-RA Pfrut_036534-RA
Pcer_093765-RA Pfrut_005325-RA
Pcer_075713-RA Pfrut_063766-RA
Pcer_074622-RA Pfrut_096645-RA
Pcer_000577-RA Pfrut_031792-RA
Pcer_003542-RA Pfrut_009411-RA
Pcer_039172-RA Pfrut_084880-RA
Pcer_062540-RA Pfrut_045816-RA
Pcer_001962-RA Pfrut_086095-RA
Pcer_003009-RA Pfrut_081415-RA
Pcer_061242-RA Pfrut_065878-RA
Pcer_061273-RA Pfrut_022057-RA
Pcer_017016-RA Pfrut_024938-RA
Pcer_001293-RA Pfrut_014963-RA
Pcer_054521-RA Pfrut_087029-RA
Pcer_023316-RA Pfrut_029913-RA
Pcer_062334-RA Pfrut_045591-RA
Pcer_061416-RA Pfrut_062107-RA
Pcer_017506-RA Pfrut_041204-RA
Pcer_023314-RA Pfrut_029911-RA
Pcer_017255-RA Pfrut_040039-RA
Pcer_001239-RA Pfrut_015015-RA
Pcer_061316-RA Pfrut_097049-RA
Pcer_004407-RA Pfrut_003127-RA
Pcer_002320-RA Pfrut_086470-RA
Pcer_001882-RA Pfrut_014304-RA
Pcer_003739-RA Pfrut_074496-RA
Pcer_019089-RA Pfrut_050268-RA
Pcer_038896-RA Pfrut_032313-RA
Pcer_004805-RA Pfrut_002716-RA
Pcer_017677-RA Pfrut_095589-RA
Pcer_018008-RA Pfrut_072467-RA
Pcer_018245-RA Pfrut_011843-RA
Pcer_075170-RA Pfrut_013814-RA
Pcer_093697-RA Pfrut_092845-RA
Pcer_024526-RA Pfrut_093588-RA
Pcer_037751-RA Pfrut_000008-RA
Pcer_023625-RA Pfrut_037817-RA
Pcer_073338-RA Pfrut_056038-RA
Pcer_017382-RA Pfrut_036773-RA
Pcer_039340-RA Pfrut_001714-RA
Pcer_023433-RA Pfrut_030058-RA
Pcer_072881-RA Pfrut_055310-RA
Pcer_039244-RA Pfrut_001606-RA
Pcer_000684-RA Pfrut_061125-RA
Pcer_075639-RA Pfrut_063684-RA
Pcer_018944-RA Pfrut_073408-RA
Pcer_094416-RA Pfrut_031013-RA
Pcer_039178-RA Pfrut_084885-RA
Pcer_017302-RA Pfrut_016604-RA
Pcer_025081-RA Pfrut_099699-RA
Pcer_094901-RA Pfrut_072220-RA
Pcer_075071-RA Pfrut_045034-RA
Pcer_093489-RA Pfrut_013295-RA
Pcer_003649-RA Pfrut_056888-RA
Pcer_024950-RA Pfrut_024370-RA
Pcer_003447-RA Pfrut_081835-RA
Pcer_075827-RA Pfrut_063869-RA
Pcer_016181-RA Pfrut_029353-RA
Pcer_003744-RA Pfrut_074494-RA
Pcer_017090-RA Pfrut_084467-RA
Pcer_038335-RA Pfrut_000659-RA
Pcer_062610-RA Pfrut_073495-RA
Pcer_002132-RA Pfrut_086288-RA
Pcer_016486-RA Pfrut_053589-RA
Pcer_023288-RA Pfrut_029879-RA
Pcer_039190-RA Pfrut_001560-RA
Pcer_075221-RA Pfrut_013866-RA
Pcer_016972-RA Pfrut_024888-RA
Pcer_024614-RA Pfrut_006734-RA
Pcer_074592-RA Pfrut_100706-RA
Pcer_074901-RA Pfrut_062967-RA
Pcer_037955-RA Pfrut_000258-RA
Pcer_025760-RA Pfrut_078662-RA
Pcer_061358-RA Pfrut_097107-RA
Pcer_001171-RA Pfrut_015082-RA
Pcer_062893-RA Pfrut_046159-RA
Pcer_004742-RA Pfrut_002784-RA
Pcer_017633-RA Pfrut_041064-RA
Pcer_060647-RA Pfrut_035466-RA
Pcer_018478-RA Pfrut_011600-RA
Pcer_016321-RA Pfrut_010516-RA
Pcer_062532-RA Pfrut_045810-RA
Pcer_038887-RA Pfrut_001249-RA
Pcer_073578-RA Pfrut_036333-RA
Pcer_017911-RA Pfrut_101652-RA
Pcer_075271-RA Pfrut_013919-RA
Pcer_016524-RA Pfrut_053546-RA
Pcer_075980-RA Pfrut_064019-RA
Pcer_019223-RA Pfrut_090160-RA
Pcer_000921-RA Pfrut_015358-RA
Pcer_039711-RA Pfrut_002091-RA
Pcer_061069-RA Pfrut_058097-RA
Pcer_075603-RA Pfrut_010118-RA
Pcer_075562-RA Pfrut_063609-RA
Pcer_039338-RA Pfrut_001712-RA
Pcer_092406-RA Pfrut_060372-RA
Pcer_094295-RA Pfrut_085968-RA
Pcer_039124-RA Pfrut_049067-RA
Pcer_038152-RA Pfrut_054833-RA
Pcer_023057-RA Pfrut_049530-RA
Pcer_004020-RA Pfrut_003528-RA
Pcer_075683-RA Pfrut_069174-RA
Pcer_063116-RA Pfrut_010674-RA
Pcer_038141-RA Pfrut_074158-RA
Pcer_039038-RA Pfrut_001406-RA
Pcer_074491-RA Pfrut_096493-RA
Pcer_075973-RA Pfrut_064010-RA
Pcer_053509-RA Pfrut_057058-RA
Pcer_015842-RA Pfrut_027044-RA
Pcer_023267-RA Pfrut_029854-RA
Pcer_023748-RA Pfrut_066063-RA
Pcer_092515-RA Pfrut_076140-RA
Pcer_038151-RA Pfrut_000473-RA
Pcer_023704-RA Pfrut_037898-RA
Pcer_002745-RA Pfrut_100716-RA
Pcer_004906-RA Pfrut_002611-RA
Pcer_054509-RA Pfrut_041371-RA
Pcer_003567-RA Pfrut_009387-RA
Pcer_075266-RA Pfrut_040680-RA
Pcer_003304-RA Pfrut_070977-RA
Pcer_016257-RA Pfrut_029278-RA
Pcer_037795-RA Pfrut_040528-RA
Pcer_039070-RA Pfrut_001438-RA
Pcer_024561-RA Pfrut_006814-RA
Pcer_000233-RA Pfrut_032190-RA
Pcer_062396-RA Pfrut_045663-RA
Pcer_024987-RA Pfrut_083298-RA
Pcer_017292-RA Pfrut_099215-RA
Pcer_062356-RA Pfrut_045620-RA
Pcer_004823-RA Pfrut_002697-RA
Pcer_092697-RA Pfrut_080514-RA
Pcer_038916-RA Pfrut_032293-RA
Pcer_005288-RA Pfrut_099568-RA
Pcer_017370-RA Pfrut_016680-RA
Pcer_017319-RA Pfrut_016625-RA
Pcer_023295-RA Pfrut_029886-RA
Pcer_016067-RA Pfrut_021777-RA
Pcer_016959-RA Pfrut_024866-RA
Pcer_062923-RA Pfrut_012713-RA
Pcer_004276-RA Pfrut_003277-RA
Pcer_016836-RA Pfrut_024725-RA
Pcer_002202-RA Pfrut_086361-RA
Pcer_094710-RA Pfrut_030575-RA
Pcer_038138-RA Pfrut_000451-RA
Pcer_062710-RA Pfrut_045982-RA
Pcer_074398-RA Pfrut_096377-RA
Pcer_004063-RA Pfrut_003485-RA
Pcer_093957-RA Pfrut_010298-RA
Pcer_016749-RA Pfrut_053304-RA
Pcer_093920-RA Pfrut_005178-RA
Pcer_016330-RA Pfrut_053737-RA
Pcer_074778-RA Pfrut_062838-RA
Pcer_037868-RA Pfrut_000159-RA
Pcer_015976-RA Pfrut_050063-RA
Pcer_038303-RA Pfrut_000625-RA
Pcer_018788-RA Pfrut_081081-RA
Pcer_039344-RA Pfrut_071922-RA
Pcer_017329-RA Pfrut_016638-RA
Pcer_061488-RA Pfrut_072766-RA
Pcer_000160-RA Pfrut_032261-RA
Pcer_054808-RA Pfrut_023856-RA
Pcer_024478-RA Pfrut_012837-RA
Pcer_000808-RA Pfrut_015467-RA
Pcer_016382-RA Pfrut_053689-RA
Pcer_060749-RA Pfrut_035370-RA
Pcer_018612-RA Pfrut_011440-RA
Pcer_025034-RA Pfrut_020670-RA
Pcer_038037-RA Pfrut_000341-RA
Pcer_053821-RA Pfrut_041940-RA
Pcer_039478-RA Pfrut_001864-RA
Pcer_039747-RA Pfrut_002128-RA
Pcer_093536-RA Pfrut_005563-RA
Pcer_003256-RA Pfrut_081659-RA
Pcer_092333-RA Pfrut_080119-RA
Pcer_073766-RA Pfrut_036555-RA
Pcer_094079-RA Pfrut_009641-RA
Pcer_093382-RA Pfrut_024282-RA
Pcer_038889-RA Pfrut_001251-RA
Pcer_054580-RA Pfrut_048245-RA
Pcer_061692-RA Pfrut_073026-RA
Pcer_092813-RA Pfrut_088479-RA
Pcer_024048-RA Pfrut_094105-RA
Pcer_062926-RA Pfrut_046193-RA
Pcer_002259-RA Pfrut_086413-RA
Pcer_075577-RA Pfrut_063622-RA
Pcer_062539-RA Pfrut_045815-RA
Pcer_024098-RA Pfrut_094052-RA
Pcer_000290-RA Pfrut_032131-RA
Pcer_094210-RA Pfrut_009456-RA
Pcer_016392-RA Pfrut_053681-RA
Pcer_061874-RA Pfrut_073227-RA
Pcer_061693-RA Pfrut_073027-RA
Pcer_002257-RA Pfrut_086412-RA
Pcer_023738-RA Pfrut_037934-RA
Pcer_001690-RA Pfrut_045226-RA
Pcer_003953-RA Pfrut_056575-RA
Pcer_062170-RA Pfrut_045417-RA
Pcer_061073-RA Pfrut_058093-RA
Pcer_061070-RA Pfrut_058096-RA
Pcer_074634-RA Pfrut_009236-RA
Pcer_023137-RA Pfrut_027479-RA
Pcer_039770-RA Pfrut_002149-RA
Pcer_016376-RA Pfrut_053695-RA
Pcer_094311-RA Pfrut_030891-RA
Pcer_015917-RA Pfrut_021945-RA
Pcer_075616-RA Pfrut_063658-RA
Pcer_054763-RA Pfrut_048557-RA
Pcer_072729-RA Pfrut_055491-RA
Pcer_093047-RA Pfrut_092565-RA
Pcer_062575-RA Pfrut_045850-RA
Pcer_075581-RA Pfrut_063626-RA
Pcer_039148-RA Pfrut_001520-RA
Pcer_075374-RA Pfrut_031315-RA
Pcer_024047-RA Pfrut_094106-RA
Pcer_074249-RA Pfrut_017803-RA
Pcer_002993-RA Pfrut_081394-RA
Pcer_003911-RA Pfrut_054534-RA
Pcer_003249-RA Pfrut_081653-RA
Pcer_003065-RA Pfrut_081478-RA
Pcer_015943-RA Pfrut_021918-RA
Pcer_016619-RA Pfrut_053444-RA
Pcer_061639-RA Pfrut_072970-RA
Pcer_074051-RA Pfrut_093181-RA
Pcer_018522-RA Pfrut_011545-RA
Pcer_017017-RA Pfrut_024939-RA
Pcer_024662-RA Pfrut_006683-RA
Pcer_074773-RA Pfrut_062833-RA
Pcer_023442-RA Pfrut_009091-RA
Pcer_055336-RA Pfrut_048865-RA
Pcer_019084-RA Pfrut_050272-RA
Pcer_075234-RA Pfrut_013880-RA
Pcer_019062-RA Pfrut_080769-RA
Pcer_075277-RA Pfrut_040670-RA
Pcer_092782-RA Pfrut_008494-RA
Pcer_003778-RA Pfrut_056755-RA
Pcer_018983-RA Pfrut_027505-RA
Pcer_062648-RA Pfrut_073540-RA
Pcer_005176-RA Pfrut_084286-RA
Pcer_017679-RA Pfrut_095586-RA
Pcer_024617-RA Pfrut_006731-RA
Pcer_038671-RA Pfrut_001025-RA
Pcer_002199-RA Pfrut_086357-RA
Pcer_061302-RA Pfrut_097035-RA
Pcer_092227-RA Pfrut_080013-RA
Pcer_017364-RA Pfrut_085059-RA
Pcer_003716-RA Pfrut_056831-RA
Pcer_037920-RA Pfrut_000222-RA
Pcer_003890-RA Pfrut_087158-RA
Pcer_001944-RA Pfrut_086079-RA
Pcer_024776-RA Pfrut_024580-RA
Pcer_093952-RA Pfrut_010303-RA
Pcer_054857-RA Pfrut_064655-RA
Pcer_003909-RA Pfrut_054532-RA
Pcer_016466-RA Pfrut_053609-RA
Pcer_016372-RA Pfrut_053702-RA
Pcer_061223-RA Pfrut_065857-RA
Pcer_018389-RA Pfrut_011702-RA
Pcer_062824-RA Pfrut_031260-RA
Pcer_062978-RA Pfrut_046251-RA
Pcer_023749-RA Pfrut_066064-RA
Pcer_062706-RA Pfrut_045976-RA
Pcer_003400-RA Pfrut_081792-RA
Pcer_075897-RA Pfrut_063937-RA
Pcer_092463-RA Pfrut_043724-RA
Pcer_004800-RA Pfrut_002719-RA
Pcer_075635-RA Pfrut_063681-RA
Pcer_062721-RA Pfrut_045994-RA
Pcer_018342-RA Pfrut_011750-RA
Pcer_024768-RA Pfrut_024585-RA
Pcer_004926-RA Pfrut_004375-RA
Pcer_018582-RA Pfrut_011470-RA
Pcer_075023-RA Pfrut_101024-RA
Pcer_054558-RA Pfrut_064131-RA
Pcer_024014-RA Pfrut_094144-RA
Pcer_019112-RA Pfrut_080722-RA
Pcer_037804-RA Pfrut_000080-RA
Pcer_017519-RA Pfrut_053973-RA
Pcer_092327-RA Pfrut_025244-RA
Pcer_015907-RA Pfrut_021957-RA
Pcer_023413-RA Pfrut_030029-RA
Pcer_074050-RA Pfrut_093180-RA
Pcer_023332-RA Pfrut_029935-RA
Pcer_038799-RA Pfrut_070405-RA
Pcer_039078-RA Pfrut_001445-RA
