Pcer_069968-RA Pfrut_059040-RA
Pcer_006248-RA Pfrut_063510-RA
Pcer_027405-RA Pfrut_067328-RA
Pcer_070866-RA Pfrut_042883-RA
Pcer_042686-RA Pfrut_018545-RA
Pcer_007731-RA Pfrut_033511-RA
Pcer_044096-RA Pfrut_038650-RA
Pcer_027115-RA Pfrut_067635-RA
Pcer_089472-RA Pfrut_058800-RA
Pcer_080386-RA Pfrut_095185-RA
Pcer_043305-RA Pfrut_050510-RA
Pcer_058239-RA Pfrut_025063-RA
Pcer_043538-RA Pfrut_062498-RA
Pcer_089279-RA Pfrut_058580-RA
Pcer_069032-RA Pfrut_008045-RA
Pcer_007374-RA Pfrut_033136-RA
Pcer_082449-RA Pfrut_026270-RA
Pcer_088621-RA Pfrut_023559-RA
Pcer_069191-RA Pfrut_021638-RA
Pcer_007326-RA Pfrut_017136-RA
Pcer_008163-RA Pfrut_089274-RA
Pcer_068112-RA Pfrut_006328-RA
Pcer_007578-RA Pfrut_033439-RA
Pcer_007583-RA Pfrut_033437-RA
Pcer_048922-RA Pfrut_083324-RA
Pcer_081457-RA Pfrut_082717-RA
Pcer_049292-RA Pfrut_037476-RA
Pcer_005931-RA Pfrut_073760-RA
Pcer_027659-RA Pfrut_067074-RA
Pcer_081238-RA Pfrut_082937-RA
Pcer_070057-RA Pfrut_042036-RA
Pcer_010526-RA Pfrut_004187-RA
Pcer_027266-RA Pfrut_067470-RA
Pcer_089393-RA Pfrut_020861-RA
Pcer_008572-RA Pfrut_089709-RA
Pcer_057771-RA Pfrut_057060-RA
Pcer_010038-RA Pfrut_004493-RA
Pcer_047971-RA Pfrut_076858-RA
Pcer_027962-RA Pfrut_066769-RA
Pcer_042384-RA Pfrut_018882-RA
Pcer_047358-RA Pfrut_021749-RA
Pcer_080785-RA Pfrut_094779-RA
Pcer_009122-RA Pfrut_019928-RA
Pcer_088744-RA Pfrut_029108-RA
Pcer_069278-RA Pfrut_024642-RA
Pcer_088044-RA Pfrut_047629-RA
Pcer_089367-RA Pfrut_073442-RA
Pcer_008871-RA Pfrut_090013-RA
Pcer_081515-RA Pfrut_082652-RA
Pcer_007884-RA Pfrut_033683-RA
Pcer_059707-RA Pfrut_061457-RA
Pcer_007763-RA Pfrut_033546-RA
Pcer_042515-RA Pfrut_018732-RA
Pcer_089415-RA Pfrut_058741-RA
Pcer_059025-RA Pfrut_027797-RA
Pcer_047346-RA Pfrut_021737-RA
Pcer_070561-RA Pfrut_042564-RA
Pcer_027530-RA Pfrut_060193-RA
Pcer_007983-RA Pfrut_033800-RA
Pcer_026806-RA Pfrut_067973-RA
Pcer_043932-RA Pfrut_038475-RA
Pcer_087266-RA Pfrut_046791-RA
Pcer_009121-RA Pfrut_058179-RA
Pcer_047317-RA Pfrut_021700-RA
Pcer_088515-RA Pfrut_041701-RA
Pcer_009446-RA Pfrut_019602-RA
Pcer_068408-RA Pfrut_075285-RA
Pcer_080491-RA Pfrut_095072-RA
Pcer_071129-RA Pfrut_043146-RA
Pcer_027032-RA Pfrut_040569-RA
Pcer_043754-RA Pfrut_038283-RA
Pcer_008055-RA Pfrut_089162-RA
Pcer_027778-RA Pfrut_066943-RA
Pcer_080471-RA Pfrut_095089-RA
Pcer_027188-RA Pfrut_067567-RA
Pcer_008782-RA Pfrut_092425-RA
Pcer_068983-RA Pfrut_036753-RA
Pcer_088859-RA Pfrut_023304-RA
Pcer_089872-RA Pfrut_069610-RA
Pcer_048869-RA Pfrut_077805-RA
Pcer_008234-RA Pfrut_089339-RA
Pcer_008938-RA Pfrut_090074-RA
Pcer_069511-RA Pfrut_092374-RA
Pcer_069517-RA Pfrut_052282-RA
Pcer_046939-RA Pfrut_034705-RA
Pcer_007779-RA Pfrut_033575-RA
Pcer_042852-RA Pfrut_017734-RA
Pcer_069430-RA Pfrut_071690-RA
Pcer_005737-RA Pfrut_070502-RA
Pcer_058505-RA Pfrut_098003-RA
Pcer_006327-RA Pfrut_078076-RA
Pcer_049041-RA Pfrut_083453-RA
Pcer_082146-RA Pfrut_060642-RA
Pcer_081531-RA Pfrut_082639-RA
Pcer_043088-RA Pfrut_059271-RA
Pcer_006481-RA Pfrut_098631-RA
Pcer_049200-RA Pfrut_030250-RA
Pcer_070126-RA Pfrut_042107-RA
Pcer_049276-RA Pfrut_083721-RA
Pcer_027318-RA Pfrut_067416-RA
Pcer_007690-RA Pfrut_033341-RA
Pcer_026508-RA Pfrut_068297-RA
Pcer_044910-RA Pfrut_039458-RA
Pcer_071268-RA Pfrut_043278-RA
Pcer_043252-RA Pfrut_050455-RA
Pcer_088200-RA Pfrut_092884-RA
Pcer_088782-RA Pfrut_008406-RA
Pcer_081918-RA Pfrut_026847-RA
Pcer_026431-RA Pfrut_071887-RA
Pcer_043817-RA Pfrut_038345-RA
Pcer_081764-RA Pfrut_027018-RA
Pcer_008346-RA Pfrut_046376-RA
Pcer_080791-RA Pfrut_094773-RA
Pcer_068207-RA Pfrut_006451-RA
Pcer_008563-RA Pfrut_089700-RA
Pcer_009275-RA Pfrut_019775-RA
Pcer_006179-RA Pfrut_098296-RA
Pcer_041999-RA Pfrut_085397-RA
Pcer_008623-RA Pfrut_057412-RA
Pcer_071028-RA Pfrut_043045-RA
Pcer_008894-RA Pfrut_090033-RA
Pcer_042752-RA Pfrut_018463-RA
Pcer_010006-RA Pfrut_003636-RA
Pcer_080981-RA Pfrut_032586-RA
Pcer_087454-RA Pfrut_046992-RA
Pcer_048932-RA Pfrut_068827-RA
Pcer_043225-RA Pfrut_050423-RA
Pcer_080643-RA Pfrut_094930-RA
Pcer_027774-RA Pfrut_066947-RA
Pcer_027875-RA Pfrut_066850-RA
Pcer_081329-RA Pfrut_082829-RA
Pcer_070466-RA Pfrut_010157-RA
Pcer_007979-RA Pfrut_033796-RA
Pcer_042659-RA Pfrut_053200-RA
Pcer_070104-RA Pfrut_042082-RA
Pcer_069824-RA Pfrut_052646-RA
Pcer_048063-RA Pfrut_076961-RA
Pcer_071197-RA Pfrut_043214-RA
Pcer_083142-RA Pfrut_074791-RA
Pcer_069750-RA Pfrut_084515-RA
Pcer_068786-RA Pfrut_008315-RA
Pcer_070141-RA Pfrut_044196-RA
Pcer_087807-RA Pfrut_047519-RA
Pcer_068724-RA Pfrut_068809-RA
Pcer_047047-RA Pfrut_034837-RA
Pcer_049165-RA Pfrut_083580-RA
Pcer_088807-RA Pfrut_023359-RA
Pcer_070440-RA Pfrut_042449-RA
Pcer_070519-RA Pfrut_042523-RA
Pcer_071177-RA Pfrut_043194-RA
Pcer_071185-RA Pfrut_043201-RA
Pcer_028012-RA Pfrut_084050-RA
Pcer_057920-RA Pfrut_090890-RA
Pcer_089365-RA Pfrut_073440-RA
Pcer_047331-RA Pfrut_021714-RA
Pcer_058344-RA Pfrut_087508-RA
Pcer_027810-RA Pfrut_041276-RA
Pcer_026844-RA Pfrut_100645-RA
Pcer_080369-RA Pfrut_095200-RA
Pcer_009177-RA Pfrut_019874-RA
Pcer_070898-RA Pfrut_042915-RA
Pcer_049396-RA Pfrut_083840-RA
Pcer_026829-RA Pfrut_067946-RA
Pcer_049029-RA Pfrut_083441-RA
Pcer_009167-RA Pfrut_019885-RA
Pcer_027719-RA Pfrut_067012-RA
Pcer_089329-RA Pfrut_058640-RA
Pcer_071172-RA Pfrut_043188-RA
Pcer_057773-RA Pfrut_091112-RA
Pcer_080493-RA Pfrut_051032-RA
Pcer_048007-RA Pfrut_078919-RA
Pcer_009996-RA Pfrut_003627-RA
Pcer_026494-RA Pfrut_068314-RA
Pcer_071301-RA Pfrut_043315-RA
Pcer_026843-RA Pfrut_100646-RA
Pcer_069247-RA Pfrut_069963-RA
Pcer_008870-RA Pfrut_090012-RA
Pcer_026448-RA Pfrut_071902-RA
Pcer_069010-RA Pfrut_008065-RA
Pcer_027611-RA Pfrut_067125-RA
Pcer_058493-RA Pfrut_097989-RA
Pcer_008733-RA Pfrut_089868-RA
Pcer_070515-RA Pfrut_042520-RA
Pcer_080472-RA Pfrut_095088-RA
Pcer_081947-RA Pfrut_026817-RA
Pcer_047520-RA Pfrut_005099-RA
Pcer_069892-RA Pfrut_058961-RA
Pcer_080908-RA Pfrut_094649-RA
Pcer_008719-RA Pfrut_089854-RA
Pcer_026475-RA Pfrut_068343-RA
Pcer_081948-RA Pfrut_026815-RA
Pcer_026807-RA Pfrut_067970-RA
Pcer_083155-RA Pfrut_074776-RA
Pcer_042898-RA Pfrut_018277-RA
Pcer_009990-RA Pfrut_003622-RA
Pcer_027602-RA Pfrut_067135-RA
Pcer_010495-RA Pfrut_004232-RA
Pcer_068692-RA Pfrut_068779-RA
Pcer_071029-RA Pfrut_043046-RA
Pcer_042972-RA Pfrut_021390-RA
Pcer_042927-RA Pfrut_018249-RA
Pcer_028381-RA Pfrut_066306-RA
Pcer_080650-RA Pfrut_094923-RA
Pcer_069495-RA Pfrut_052258-RA
Pcer_041758-RA Pfrut_085648-RA
Pcer_068620-RA Pfrut_092138-RA
Pcer_080958-RA Pfrut_094610-RA
Pcer_081325-RA Pfrut_082832-RA
Pcer_046999-RA Pfrut_074101-RA
Pcer_049234-RA Pfrut_069825-RA
Pcer_009428-RA Pfrut_019621-RA
Pcer_009859-RA Pfrut_088722-RA
Pcer_069265-RA Pfrut_024654-RA
Pcer_070905-RA Pfrut_042925-RA
Pcer_007453-RA Pfrut_033219-RA
Pcer_089780-RA Pfrut_069518-RA
Pcer_043653-RA Pfrut_038178-RA
Pcer_048147-RA Pfrut_077062-RA
Pcer_069618-RA Pfrut_052398-RA
Pcer_009221-RA Pfrut_019828-RA
Pcer_042439-RA Pfrut_018810-RA
Pcer_048776-RA Pfrut_077719-RA
Pcer_042891-RA Pfrut_018285-RA
Pcer_026828-RA Pfrut_067947-RA
Pcer_082134-RA Pfrut_026600-RA
Pcer_009164-RA Pfrut_045015-RA
Pcer_027949-RA Pfrut_097508-RA
Pcer_044663-RA Pfrut_039219-RA
Pcer_081880-RA Pfrut_026896-RA
Pcer_088285-RA Pfrut_096104-RA
Pcer_042066-RA Pfrut_085323-RA
Pcer_044102-RA Pfrut_099453-RA
Pcer_026724-RA Pfrut_068063-RA
Pcer_007819-RA Pfrut_033620-RA
Pcer_009178-RA Pfrut_019873-RA
Pcer_028146-RA Pfrut_010090-RA
Pcer_088628-RA Pfrut_023553-RA
Pcer_068995-RA Pfrut_008081-RA
Pcer_027436-RA Pfrut_067298-RA
Pcer_048038-RA Pfrut_076935-RA
Pcer_087954-RA Pfrut_047369-RA
Pcer_081467-RA Pfrut_082708-RA
Pcer_070788-RA Pfrut_065484-RA
Pcer_044862-RA Pfrut_039414-RA
Pcer_049241-RA Pfrut_083662-RA
Pcer_069636-RA Pfrut_052426-RA
Pcer_081526-RA Pfrut_082644-RA
Pcer_059472-RA Pfrut_028330-RA
Pcer_028331-RA Pfrut_053806-RA
Pcer_048039-RA Pfrut_076936-RA
Pcer_081120-RA Pfrut_094439-RA
Pcer_047356-RA Pfrut_100336-RA
Pcer_006960-RA Pfrut_075944-RA
Pcer_059757-RA Pfrut_028644-RA
Pcer_069869-RA Pfrut_058935-RA
Pcer_080463-RA Pfrut_095097-RA
Pcer_008057-RA Pfrut_089164-RA
Pcer_041530-RA Pfrut_085909-RA
Pcer_028419-RA Pfrut_066264-RA
Pcer_028136-RA Pfrut_066558-RA
Pcer_089377-RA Pfrut_058697-RA
Pcer_047792-RA Pfrut_065731-RA
Pcer_047357-RA Pfrut_021747-RA
Pcer_042711-RA Pfrut_050114-RA
Pcer_008065-RA Pfrut_089174-RA
Pcer_070792-RA Pfrut_065488-RA
Pcer_027830-RA Pfrut_066890-RA
Pcer_071286-RA Pfrut_043298-RA
Pcer_070617-RA Pfrut_044719-RA
Pcer_009055-RA Pfrut_019997-RA
Pcer_042598-RA Pfrut_018647-RA
Pcer_009317-RA Pfrut_019730-RA
Pcer_069281-RA Pfrut_024640-RA
Pcer_046982-RA Pfrut_074072-RA
Pcer_069518-RA Pfrut_092380-RA
Pcer_010511-RA Pfrut_004213-RA
Pcer_007603-RA Pfrut_033417-RA
Pcer_080800-RA Pfrut_101935-RA
Pcer_006007-RA Pfrut_073861-RA
Pcer_007047-RA Pfrut_059776-RA
Pcer_088806-RA Pfrut_023360-RA
Pcer_070525-RA Pfrut_042529-RA
Pcer_044471-RA Pfrut_039042-RA
Pcer_010350-RA Pfrut_004025-RA
Pcer_044105-RA Pfrut_038660-RA
Pcer_081999-RA Pfrut_026750-RA
Pcer_081011-RA Pfrut_094558-RA
Pcer_047627-RA Pfrut_010348-RA
Pcer_044796-RA Pfrut_039350-RA
Pcer_087376-RA Pfrut_046902-RA
Pcer_081838-RA Pfrut_075688-RA
Pcer_070571-RA Pfrut_042579-RA
Pcer_008869-RA Pfrut_090011-RA
Pcer_009737-RA Pfrut_019292-RA
Pcer_043304-RA Pfrut_050509-RA
Pcer_027544-RA Pfrut_067200-RA
Pcer_088688-RA Pfrut_023482-RA
Pcer_048273-RA Pfrut_077200-RA
Pcer_042056-RA Pfrut_044178-RA
Pcer_058636-RA Pfrut_048222-RA
Pcer_047544-RA Pfrut_034319-RA
Pcer_006130-RA Pfrut_098233-RA
Pcer_008352-RA Pfrut_046381-RA
Pcer_089136-RA Pfrut_022988-RA
Pcer_043481-RA Pfrut_050693-RA
Pcer_049021-RA Pfrut_080608-RA
Pcer_008573-RA Pfrut_089710-RA
Pcer_087891-RA Pfrut_047438-RA
Pcer_007311-RA Pfrut_017154-RA
Pcer_047983-RA Pfrut_076872-RA
Pcer_048057-RA Pfrut_076954-RA
Pcer_049035-RA Pfrut_051569-RA
Pcer_082739-RA Pfrut_025992-RA
Pcer_042185-RA Pfrut_085211-RA
Pcer_070526-RA Pfrut_042530-RA
Pcer_082154-RA Pfrut_026575-RA
Pcer_088714-RA Pfrut_069081-RA
Pcer_080996-RA Pfrut_094574-RA
Pcer_069694-RA Pfrut_030204-RA
Pcer_082851-RA Pfrut_025871-RA
Pcer_070244-RA Pfrut_042231-RA
Pcer_026425-RA Pfrut_061016-RA
Pcer_058638-RA Pfrut_048224-RA
Pcer_043349-RA Pfrut_050551-RA
Pcer_081431-RA Pfrut_082742-RA
Pcer_043101-RA Pfrut_070855-RA
Pcer_080765-RA Pfrut_091318-RA
Pcer_070996-RA Pfrut_043013-RA
Pcer_069280-RA Pfrut_024639-RA
Pcer_082095-RA Pfrut_026638-RA
Pcer_006618-RA Pfrut_098777-RA
Pcer_027487-RA Pfrut_067246-RA
Pcer_027764-RA Pfrut_043789-RA
Pcer_071163-RA Pfrut_043179-RA
Pcer_048536-RA Pfrut_077476-RA
Pcer_046965-RA Pfrut_074055-RA
Pcer_069617-RA Pfrut_052397-RA
Pcer_027360-RA Pfrut_067370-RA
Pcer_041941-RA Pfrut_085458-RA
Pcer_087805-RA Pfrut_034285-RA
Pcer_082230-RA Pfrut_101959-RA
Pcer_028464-RA Pfrut_066227-RA
Pcer_009244-RA Pfrut_019807-RA
Pcer_026903-RA Pfrut_067867-RA
Pcer_047804-RA Pfrut_065742-RA
Pcer_070114-RA Pfrut_044232-RA
Pcer_047151-RA Pfrut_025698-RA
Pcer_027263-RA Pfrut_076299-RA
Pcer_070151-RA Pfrut_044183-RA
Pcer_027868-RA Pfrut_066856-RA
Pcer_089046-RA Pfrut_023078-RA
Pcer_083004-RA Pfrut_074962-RA
Pcer_010149-RA Pfrut_003790-RA
Pcer_041764-RA Pfrut_085642-RA
Pcer_048541-RA Pfrut_077480-RA
Pcer_042319-RA Pfrut_018964-RA
Pcer_027483-RA Pfrut_067250-RA
Pcer_081126-RA Pfrut_094432-RA
Pcer_058292-RA Pfrut_087426-RA
Pcer_081820-RA Pfrut_026959-RA
Pcer_069432-RA Pfrut_071692-RA
Pcer_044444-RA Pfrut_050178-RA
Pcer_008872-RA Pfrut_090014-RA
Pcer_048244-RA Pfrut_077175-RA
Pcer_082074-RA Pfrut_026659-RA
Pcer_006916-RA Pfrut_099130-RA
Pcer_089095-RA Pfrut_023032-RA
Pcer_080454-RA Pfrut_095110-RA
Pcer_026678-RA Pfrut_068110-RA
Pcer_041545-RA Pfrut_054510-RA
Pcer_059713-RA Pfrut_028604-RA
Pcer_008786-RA Pfrut_092422-RA
Pcer_008203-RA Pfrut_089314-RA
Pcer_027601-RA Pfrut_067137-RA
Pcer_058013-RA Pfrut_090788-RA
Pcer_028340-RA Pfrut_066347-RA
Pcer_068816-RA Pfrut_069945-RA
Pcer_041695-RA Pfrut_085723-RA
Pcer_008232-RA Pfrut_064369-RA
Pcer_009793-RA Pfrut_019240-RA
Pcer_006440-RA Pfrut_098581-RA
Pcer_059419-RA Pfrut_027594-RA
Pcer_049277-RA Pfrut_083722-RA
Pcer_009222-RA Pfrut_019827-RA
Pcer_088228-RA Pfrut_096163-RA
Pcer_070791-RA Pfrut_065487-RA
Pcer_068668-RA Pfrut_092195-RA
Pcer_027540-RA Pfrut_060186-RA
Pcer_082969-RA Pfrut_025738-RA
Pcer_007345-RA Pfrut_017117-RA
Pcer_005932-RA Pfrut_073762-RA
Pcer_048638-RA Pfrut_077579-RA
Pcer_089152-RA Pfrut_010465-RA
Pcer_007314-RA Pfrut_017152-RA
Pcer_068478-RA Pfrut_075992-RA
Pcer_009613-RA Pfrut_019436-RA
Pcer_059245-RA Pfrut_028072-RA
Pcer_068955-RA Pfrut_008138-RA
Pcer_081474-RA Pfrut_082702-RA
Pcer_047243-RA Pfrut_100756-RA
Pcer_048792-RA Pfrut_076536-RA
Pcer_071223-RA Pfrut_043239-RA
Pcer_080308-RA Pfrut_095263-RA
Pcer_068275-RA Pfrut_006540-RA
Pcer_026684-RA Pfrut_068104-RA
Pcer_058722-RA Pfrut_090467-RA
Pcer_070798-RA Pfrut_042809-RA
Pcer_026491-RA Pfrut_068317-RA
Pcer_089282-RA Pfrut_058582-RA
Pcer_008132-RA Pfrut_089240-RA
Pcer_088087-RA Pfrut_047669-RA
Pcer_044441-RA Pfrut_039014-RA
Pcer_087538-RA Pfrut_047093-RA
Pcer_027963-RA Pfrut_066767-RA
Pcer_081815-RA Pfrut_026963-RA
Pcer_044447-RA Pfrut_039019-RA
Pcer_044094-RA Pfrut_038649-RA
Pcer_042888-RA Pfrut_018289-RA
Pcer_069393-RA Pfrut_071640-RA
Pcer_006681-RA Pfrut_098842-RA
Pcer_070865-RA Pfrut_042882-RA
Pcer_008355-RA Pfrut_046385-RA
Pcer_042086-RA Pfrut_087199-RA
Pcer_044612-RA Pfrut_039175-RA
Pcer_069671-RA Pfrut_030185-RA
Pcer_070772-RA Pfrut_046530-RA
Pcer_006447-RA Pfrut_098587-RA
Pcer_044210-RA Pfrut_038771-RA
Pcer_071296-RA Pfrut_043309-RA
Pcer_048811-RA Pfrut_102263-RA
Pcer_027616-RA Pfrut_067120-RA
Pcer_068171-RA Pfrut_006404-RA
Pcer_070771-RA Pfrut_008679-RA
Pcer_087675-RA Pfrut_047234-RA
Pcer_088749-RA Pfrut_029102-RA
Pcer_068781-RA Pfrut_008322-RA
Pcer_083027-RA Pfrut_074934-RA
Pcer_069259-RA Pfrut_021565-RA
Pcer_049286-RA Pfrut_083737-RA
Pcer_044117-RA Pfrut_084800-RA
Pcer_087680-RA Pfrut_071972-RA
Pcer_008400-RA Pfrut_089546-RA
Pcer_068187-RA Pfrut_060875-RA
Pcer_042910-RA Pfrut_018264-RA
Pcer_005691-RA Pfrut_071476-RA
Pcer_081367-RA Pfrut_052090-RA
Pcer_069524-RA Pfrut_052289-RA
Pcer_027867-RA Pfrut_066857-RA
Pcer_048943-RA Pfrut_068839-RA
Pcer_026304-RA Pfrut_044466-RA
Pcer_006648-RA Pfrut_098803-RA
Pcer_049397-RA Pfrut_083841-RA
Pcer_048470-RA Pfrut_052194-RA
Pcer_008656-RA Pfrut_052731-RA
Pcer_068186-RA Pfrut_060876-RA
Pcer_027409-RA Pfrut_067325-RA
Pcer_089362-RA Pfrut_073437-RA
Pcer_008908-RA Pfrut_090047-RA
Pcer_026955-RA Pfrut_067814-RA
Pcer_087901-RA Pfrut_047428-RA
Pcer_028379-RA Pfrut_066309-RA
Pcer_048189-RA Pfrut_077109-RA
Pcer_047777-RA Pfrut_065714-RA
Pcer_041765-RA Pfrut_085641-RA
Pcer_081831-RA Pfrut_026950-RA
Pcer_008769-RA Pfrut_092437-RA
Pcer_047049-RA Pfrut_034839-RA
Pcer_082619-RA Pfrut_004646-RA
Pcer_068353-RA Pfrut_081983-RA
Pcer_059751-RA Pfrut_028637-RA
Pcer_005772-RA Pfrut_071570-RA
Pcer_059734-RA Pfrut_028626-RA
Pcer_058471-RA Pfrut_041385-RA
Pcer_009168-RA Pfrut_045019-RA
Pcer_047444-RA Pfrut_016087-RA
Pcer_049340-RA Pfrut_078630-RA
Pcer_082421-RA Pfrut_026305-RA
Pcer_006555-RA Pfrut_098711-RA
Pcer_082812-RA Pfrut_025918-RA
Pcer_044916-RA Pfrut_039462-RA
Pcer_048118-RA Pfrut_077019-RA
Pcer_042881-RA Pfrut_015932-RA
Pcer_081976-RA Pfrut_026776-RA
Pcer_058837-RA Pfrut_048488-RA
Pcer_068665-RA Pfrut_091426-RA
Pcer_057912-RA Pfrut_090900-RA
Pcer_007497-RA Pfrut_071851-RA
Pcer_042036-RA Pfrut_044159-RA
Pcer_042895-RA Pfrut_018281-RA
Pcer_069009-RA Pfrut_008066-RA
Pcer_041628-RA Pfrut_085803-RA
Pcer_041947-RA Pfrut_085452-RA
Pcer_089339-RA Pfrut_058651-RA
Pcer_089137-RA Pfrut_022987-RA
Pcer_009135-RA Pfrut_019917-RA
Pcer_068932-RA Pfrut_008163-RA
Pcer_068180-RA Pfrut_006417-RA
Pcer_080470-RA Pfrut_095090-RA
Pcer_081362-RA Pfrut_052085-RA
Pcer_026773-RA Pfrut_068015-RA
Pcer_048251-RA Pfrut_077182-RA
Pcer_008216-RA Pfrut_089325-RA
Pcer_070739-RA Pfrut_042753-RA
Pcer_070740-RA Pfrut_042755-RA
Pcer_042046-RA Pfrut_085344-RA
Pcer_006104-RA Pfrut_098198-RA
Pcer_008650-RA Pfrut_089787-RA
Pcer_070883-RA Pfrut_042899-RA
Pcer_005897-RA Pfrut_073726-RA
Pcer_058024-RA Pfrut_090776-RA
Pcer_082137-RA Pfrut_060657-RA
Pcer_047445-RA Pfrut_016090-RA
Pcer_071274-RA Pfrut_043283-RA
Pcer_027815-RA Pfrut_041283-RA
Pcer_005519-RA Pfrut_071273-RA
Pcer_006188-RA Pfrut_098308-RA
Pcer_058014-RA Pfrut_090787-RA
Pcer_008598-RA Pfrut_057432-RA
Pcer_010507-RA Pfrut_004217-RA
Pcer_007980-RA Pfrut_033797-RA
Pcer_005576-RA Pfrut_071337-RA
Pcer_070573-RA Pfrut_042582-RA
Pcer_042931-RA Pfrut_018241-RA
Pcer_027866-RA Pfrut_066858-RA
Pcer_027606-RA Pfrut_067132-RA
Pcer_042750-RA Pfrut_018465-RA
Pcer_047419-RA Pfrut_100255-RA
Pcer_058751-RA Pfrut_013098-RA
Pcer_005842-RA Pfrut_073662-RA
Pcer_008956-RA Pfrut_020094-RA
Pcer_005973-RA Pfrut_073817-RA
Pcer_043490-RA Pfrut_050704-RA
Pcer_048852-RA Pfrut_065534-RA
Pcer_088461-RA Pfrut_041778-RA
Pcer_007839-RA Pfrut_033638-RA
Pcer_080271-RA Pfrut_095299-RA
Pcer_069018-RA Pfrut_008059-RA
Pcer_068502-RA Pfrut_075399-RA
Pcer_082053-RA Pfrut_026679-RA
Pcer_027531-RA Pfrut_067208-RA
Pcer_047145-RA Pfrut_034845-RA
Pcer_081475-RA Pfrut_082701-RA
Pcer_027959-RA Pfrut_066772-RA
Pcer_069633-RA Pfrut_052423-RA
Pcer_008955-RA Pfrut_020095-RA
Pcer_044919-RA Pfrut_039465-RA
Pcer_026930-RA Pfrut_010461-RA
Pcer_059543-RA Pfrut_071980-RA
Pcer_047244-RA Pfrut_100755-RA
Pcer_044571-RA Pfrut_039137-RA
Pcer_088673-RA Pfrut_023497-RA
Pcer_044467-RA Pfrut_039038-RA
Pcer_008481-RA Pfrut_084610-RA
Pcer_087569-RA Pfrut_090183-RA
Pcer_008350-RA Pfrut_046379-RA
Pcer_007524-RA Pfrut_033502-RA
Pcer_070882-RA Pfrut_068427-RA
Pcer_006530-RA Pfrut_098680-RA
Pcer_087330-RA Pfrut_046862-RA
Pcer_087334-RA Pfrut_046864-RA
Pcer_048793-RA Pfrut_077733-RA
Pcer_082426-RA Pfrut_022121-RA
Pcer_006175-RA Pfrut_098290-RA
Pcer_005907-RA Pfrut_073738-RA
Pcer_027094-RA Pfrut_067654-RA
Pcer_070214-RA Pfrut_042195-RA
Pcer_007765-RA Pfrut_033548-RA
Pcer_042756-RA Pfrut_018460-RA
Pcer_006653-RA Pfrut_098808-RA
Pcer_008039-RA Pfrut_089145-RA
Pcer_006402-RA Pfrut_071014-RA
Pcer_044230-RA Pfrut_038798-RA
Pcer_005899-RA Pfrut_073728-RA
Pcer_008463-RA Pfrut_084625-RA
Pcer_087641-RA Pfrut_047206-RA
Pcer_089131-RA Pfrut_032485-RA
Pcer_006492-RA Pfrut_098642-RA
Pcer_026578-RA Pfrut_068214-RA
Pcer_080986-RA Pfrut_094584-RA
Pcer_068214-RA Pfrut_006463-RA
Pcer_027027-RA Pfrut_067732-RA
Pcer_006009-RA Pfrut_073863-RA
Pcer_048825-RA Pfrut_077764-RA
Pcer_008434-RA Pfrut_089574-RA
Pcer_071016-RA Pfrut_043030-RA
Pcer_071018-RA Pfrut_043032-RA
Pcer_042708-RA Pfrut_050120-RA
Pcer_006176-RA Pfrut_098291-RA
Pcer_088236-RA Pfrut_082324-RA
Pcer_044490-RA Pfrut_039061-RA
Pcer_006125-RA Pfrut_098226-RA
Pcer_070672-RA Pfrut_072002-RA
Pcer_007869-RA Pfrut_033670-RA
Pcer_043366-RA Pfrut_050570-RA
Pcer_087761-RA Pfrut_047321-RA
Pcer_057971-RA Pfrut_090845-RA
Pcer_082063-RA Pfrut_004881-RA
Pcer_070013-RA Pfrut_059372-RA
Pcer_058637-RA Pfrut_048223-RA
Pcer_088823-RA Pfrut_023343-RA
Pcer_026661-RA Pfrut_068132-RA
Pcer_026665-RA Pfrut_068126-RA
Pcer_080714-RA Pfrut_094853-RA
Pcer_027784-RA Pfrut_066938-RA
Pcer_082325-RA Pfrut_078481-RA
Pcer_058771-RA Pfrut_099333-RA
Pcer_026493-RA Pfrut_068315-RA
Pcer_009811-RA Pfrut_019222-RA
Pcer_008365-RA Pfrut_089476-RA
Pcer_049197-RA Pfrut_030253-RA
Pcer_027713-RA Pfrut_067019-RA
Pcer_007587-RA Pfrut_033432-RA
Pcer_007822-RA Pfrut_033623-RA
Pcer_044316-RA Pfrut_038884-RA
Pcer_048023-RA Pfrut_076921-RA
Pcer_080334-RA Pfrut_095232-RA
Pcer_048310-RA Pfrut_077246-RA
Pcer_010192-RA Pfrut_003835-RA
Pcer_028074-RA Pfrut_066625-RA
Pcer_080554-RA Pfrut_095011-RA
Pcer_081072-RA Pfrut_100074-RA
Pcer_088759-RA Pfrut_008383-RA
Pcer_042033-RA Pfrut_085356-RA
Pcer_008464-RA Pfrut_084624-RA
Pcer_047447-RA Pfrut_100242-RA
Pcer_087270-RA Pfrut_046795-RA
Pcer_043155-RA Pfrut_102030-RA
Pcer_006993-RA Pfrut_063361-RA
Pcer_042397-RA Pfrut_018866-RA
Pcer_008931-RA Pfrut_090068-RA
Pcer_087681-RA Pfrut_071971-RA
Pcer_071303-RA Pfrut_043316-RA
Pcer_082545-RA Pfrut_026185-RA
Pcer_047449-RA Pfrut_016094-RA
Pcer_059485-RA Pfrut_044573-RA
Pcer_043878-RA Pfrut_097469-RA
