chr	start	end	gene
Pcer_chr6B 22265235 22268431 Pcer_021272-RA
Pcer_chr6B 22270611 22271794 Pcer_021273-RA
Pcer_chr6B 22282350 22285837 Pcer_021274-RA
Pcer_chr6B 22286088 22293021 Pcer_021275-RA
Pcer_chr6B 22295768 22296477 Pcer_021276-RA
Pcer_chr6B 22304762 22310046 Pcer_021277-RA
Pcer_chr6B 22322332 22325854 Pcer_021278-RA
Pcer_chr6B 22327650 22332743 Pcer_021279-RA
Pcer_chr6B 22334231 22337941 Pcer_021280-RA
Pcer_chr6B 22349867 22354478 Pcer_021281-RA
Pcer_chr6B 22358367 22361126 Pcer_021282-RA
Pcer_chr6B 22361606 22369453 Pcer_021283-RA
Pcer_chr6B 22369629 22372081 Pcer_021284-RA
Pcer_chr6B 22376578 22377883 Pcer_021285-RA
Pcer_chr6B 22381783 22383368 Pcer_021286-RA
Pcer_chr6B 22384332 22387263 Pcer_021287-RA
Pcer_chr6B 22393179 22397978 Pcer_021288-RA
Pcer_chr6B 22409591 22414375 Pcer_021289-RA
Pcer_chr6B 22425025 22427769 Pcer_021290-RA
Pcer_chr6B 22428774 22430982 Pcer_021291-RA
Pcer_chr6B 22431317 22433569 Pcer_021292-RA
Pcer_chr6B 22434418 22441457 Pcer_021293-RA
Pcer_chr6B 22482648 22490146 Pcer_021294-RA
Pcer_chr6B 22527801 22533571 Pcer_021295-RA
Pcer_chr6B 22543696 22545126 Pcer_021296-RA
Pcer_chr6B 22549642 22559915 Pcer_021297-RA
Pcer_chr6B 22565884 22570540 Pcer_021298-RA
Pcer_chr6B 22574198 22576912 Pcer_021299-RA
Pcer_chr6B 22577466 22580446 Pcer_021300-RA
Pcer_chr6B 22603817 22605016 Pcer_021301-RA
Pcer_chr6B 22620041 22622744 Pcer_021302-RA
Pcer_chr6B 22623492 22625466 Pcer_021303-RA
Pcer_chr6B 22648562 22648819 Pcer_021304-RA
Pcer_chr6B 22648922 22651261 Pcer_021305-RA
Pcer_chr6B 22692221 22694935 Pcer_021306-RA
Pcer_chr6B 22695913 22696594 Pcer_021307-RA
Pcer_chr6B 22712621 22715363 Pcer_021308-RA
Pcer_chr6B 22721315 22725786 Pcer_021309-RA
Pcer_chr6B 22725920 22726429 Pcer_021310-RA
Pcer_chr6B 22727977 22731649 Pcer_021311-RA
Pcer_chr6B 22736854 22739842 Pcer_021312-RA
Pcer_chr6B 22762091 22764808 Pcer_021313-RA
Pcer_chr6B 22766651 22768652 Pcer_021314-RA
Pcer_chr6B 22768719 22774738 Pcer_021315-RA
Pcer_chr6B 22775398 22778573 Pcer_021316-RA
Pcer_chr6B 22780666 22786051 Pcer_021317-RA
Pcer_chr6B 22788063 22797774 Pcer_021318-RA
Pcer_chr6B 22815629 22817375 Pcer_021319-RA
Pcer_chr6B 22817909 22822378 Pcer_021320-RA
Pcer_chr6B 22827218 22828887 Pcer_021321-RA
Pcer_chr6B 22831804 22836094 Pcer_021322-RA
Pcer_chr6B 22836442 22839217 Pcer_021323-RA
Pcer_chr6B 22861756 22862448 Pcer_021324-RA
Pcer_chr6B 22863258 22867461 Pcer_021325-RA
Pcer_chr6B 22878164 22878460 Pcer_021326-RA
Pcer_chr6B 22881718 22888238 Pcer_021327-RA
Pcer_chr6B 22893557 22894576 Pcer_021328-RA
Pcer_chr6B 22934284 22935915 Pcer_021329-RA
Pcer_chr6B 22948693 22949306 Pcer_021330-RA
Pcer_chr6B 22951604 22955791 Pcer_021331-RA
Pcer_chr6B 22958930 22963337 Pcer_021332-RA
Pcer_chr6B 22971645 22978618 Pcer_021333-RA
Pcer_chr6B 22979108 22979752 Pcer_021334-RA
Pcer_chr6B 22981405 22983102 Pcer_021335-RA
Pcer_chr6B 22988018 22989374 Pcer_021336-RA
Pcer_chr6B 22991268 22992255 Pcer_021337-RA
Pcer_chr6B 22996647 22997651 Pcer_021338-RA
Pcer_chr6B 23000011 23001381 Pcer_021339-RA
Pcer_chr6B 23002903 23003976 Pcer_021340-RA
Pcer_chr6B 23011664 23012821 Pcer_021341-RA
Pcer_chr6B 23036520 23038412 Pcer_021342-RA
Pcer_chr6B 23049961 23050632 Pcer_021343-RA
Pcer_chr6B 23051291 23060133 Pcer_021344-RA
Pcer_chr6B 23084411 23089916 Pcer_021345-RA
Pcer_chr6B 23089731 23094721 Pcer_021346-RA
Pcer_chr6B 23130178 23134603 Pcer_021347-RA
Pcer_chr6B 23142530 23143264 Pcer_021348-RA
Pcer_chr6B 23206093 23211954 Pcer_021349-RA
Pcer_chr6B 23212546 23213559 Pcer_021350-RA
Pcer_chr6B 23222708 23223784 Pcer_021351-RA
Pcer_chr6B 23235173 23240057 Pcer_021352-RA
Pcer_chr6B 23242219 23246226 Pcer_021353-RA
Pcer_chr6B 23250554 23250871 Pcer_021354-RA
Pcer_chr6B 23261191 23265449 Pcer_021355-RA
Pcer_chr6B 23280035 23280844 Pcer_021356-RA
Pcer_chr6B 23288231 23289524 Pcer_021357-RA
Pcer_chr6B 23296196 23302642 Pcer_021358-RA
Pcer_chr6B 23308566 23311655 Pcer_021359-RA
Pcer_chr6B 23315939 23321585 Pcer_021360-RA
Pcer_chr6B 23349077 23352887 Pcer_021361-RA
Pcer_chr6B 23356478 23357614 Pcer_021362-RA
Pcer_chr6B 23358097 23362672 Pcer_021363-RA
Pcer_chr6B 23366615 23367601 Pcer_021364-RA
Pcer_chr6B 23371034 23376725 Pcer_021365-RA
Pcer_chr6B 23379139 23382369 Pcer_021366-RA
Pcer_chr6B 23383733 23384278 Pcer_021367-RA
Pcer_chr6B 23385694 23386032 Pcer_021368-RA
Pcer_chr6B 23391113 23391460 Pcer_021369-RA
Pcer_chr6B 23402709 23403173 Pcer_021370-RA
Pcer_chr6B 23405210 23405674 Pcer_021371-RA
Pcer_chr6B 23418609 23421167 Pcer_021372-RA
Pcer_chr6B 23421884 23422804 Pcer_021373-RA
Pcer_chr6B 23425515 23426711 Pcer_021374-RA
Pcer_chr6B 23428361 23437433 Pcer_021375-RA
Pcer_chr6B 23440346 23451863 Pcer_021376-RA
Pcer_chr6B 23453172 23458002 Pcer_021377-RA
Pcer_chr6B 23465014 23468636 Pcer_021378-RA
Pcer_chr6B 23472477 23475191 Pcer_021379-RA
Pcer_chr6B 23475746 23482095 Pcer_021380-RA
Pcer_chr6B 23500010 23501209 Pcer_021381-RA
Pcer_chr6B 23502443 23505148 Pcer_021382-RA
Pcer_chr6B 23505918 23507855 Pcer_021383-RA
Pcer_chr6B 23531704 23532297 Pcer_021384-RA
Pcer_chr6B 23533689 23535119 Pcer_021385-RA
Pcer_chr6B 23539236 23545006 Pcer_021386-RA
Pcer_chr6B 23556118 23557548 Pcer_021387-RA
Pcer_chr6B 23570550 23571980 Pcer_021388-RA
Pcer_chr6B 23627045 23628449 Pcer_021389-RA
Pcer_chr6B 23630431 23632566 Pcer_021390-RA
Pcer_chr6B 23633095 23636704 Pcer_021391-RA
Pcer_chr6B 23644079 23648864 Pcer_021392-RA
Pcer_chr6B 23649865 23652452 Pcer_021393-RA
Pcer_chr6B 23655728 23668021 Pcer_021394-RA
Pcer_chr6B 23669222 23676510 Pcer_021395-RA
Pcer_chr6B 23681008 23682210 Pcer_021396-RA
Pcer_chr6B 23692181 23694169 Pcer_021397-RA
Pcer_chr6B 23694969 23698992 Pcer_021398-RA
Pcer_chr6B 23703770 23707212 Pcer_021399-RA
Pcer_chr6B 23707248 23709034 Pcer_021400-RA
Pcer_chr6B 23709671 23710951 Pcer_021401-RA
Pcer_chr6B 23712686 23714584 Pcer_021402-RA
Pcer_chr6B 23716286 23718179 Pcer_021403-RA
Pcer_chr6B 23726689 23729155 Pcer_021404-RA
Pcer_chr6B 23731282 23732940 Pcer_021405-RA
Pcer_chr6B 23754080 23756829 Pcer_021406-RA
Pcer_chr6B 23766147 23769507 Pcer_021407-RA
Pcer_chr6B 23778004 23781579 Pcer_021408-RA
Pcer_chr6B 23784628 23788994 Pcer_021409-RA
Pcer_chr6B 23791923 23793132 Pcer_021410-RA
Pcer_chr6B 23800238 23803431 Pcer_021411-RA
Pcer_chr6B 23807031 23810395 Pcer_021412-RA
Pcer_chr6B 23810954 23813524 Pcer_021413-RA
Pcer_chr6B 23813779 23814442 Pcer_021414-RA
Pcer_chr6B 23821896 23823521 Pcer_021415-RA
Pcer_chr6B 23825811 23829232 Pcer_021416-RA
Pcer_chr6B 23830618 23835873 Pcer_021417-RA
Pcer_chr6B 23841577 23843048 Pcer_021418-RA
Pcer_chr6B 23856611 23858686 Pcer_021419-RA
Pcer_chr6B 23865560 23868434 Pcer_021420-RA
Pcer_chr6B 23875534 23875983 Pcer_021421-RA
Pcer_chr6B 23887598 23889543 Pcer_021422-RA
Pcer_chr6B 23903700 23904502 Pcer_021423-RA
Pcer_chr6B 23916297 23922993 Pcer_021424-RA
Pcer_chr6B 23923573 23931631 Pcer_021425-RA
Pcer_chr6B 23931983 23934163 Pcer_021426-RA
Pcer_chr6B 23934596 23943307 Pcer_021427-RA
Pcer_chr6B 23951049 23953924 Pcer_021428-RA
Pcer_chr6B 23960189 23964013 Pcer_021429-RA
Pcer_chr6B 23972210 23989063 Pcer_021430-RA
Pcer_chr6B 24006481 24013230 Pcer_021431-RA
Pcer_chr6B 24033128 24033960 Pcer_021432-RA
Pcer_chr6B 24048388 24050143 Pcer_021433-RA
Pcer_chr6B 24053485 24057788 Pcer_021434-RA
Pcer_chr6B 24061307 24066685 Pcer_021435-RA
Pcer_chr6B 24070819 24072839 Pcer_021436-RA
Pcer_chr6B 24076071 24080011 Pcer_021437-RA
Pcer_chr6B 24094139 24096464 Pcer_021438-RA
Pcer_chr6B 24097497 24098702 Pcer_021439-RA
Pcer_chr6B 24108775 24110424 Pcer_021440-RA
Pcer_chr6B 24115284 24120867 Pcer_021441-RA
Pcer_chr6B 24125015 24126246 Pcer_021442-RA
Pcer_chr6B 24131268 24136851 Pcer_021443-RA
Pcer_chr6B 24148700 24153562 Pcer_021444-RA
Pcer_chr6B 24156068 24157228 Pcer_021445-RA
Pcer_chr6B 24161286 24163118 Pcer_021446-RA
Pcer_chr6B 24174345 24179808 Pcer_021447-RA
Pcer_chr6B 24185307 24188240 Pcer_021448-RA
Pcer_chr6B 24188339 24191487 Pcer_021449-RA
Pcer_chr6B 24192510 24197045 Pcer_021450-RA
Pcer_chr6B 24199879 24208540 Pcer_021451-RA
Pcer_chr6B 24209170 24217494 Pcer_021452-RA
Pcer_chr6B 24217938 24221206 Pcer_021453-RA
Pcer_chr6B 24227416 24231592 Pcer_021454-RA
Pcer_chr6B 24243272 24249926 Pcer_021455-RA
Pcer_chr6B 24279020 24281648 Pcer_021456-RA
Pcer_chr6B 24287227 24289648 Pcer_021457-RA
Pcer_chr6B 24297976 24299365 Pcer_021458-RA
Pcer_chr6B 24305435 24308656 Pcer_021459-RA
Pcer_chr6B 24316610 24320934 Pcer_021460-RA
Pcer_chr6B 24333822 24335623 Pcer_021461-RA
Pcer_chr6B 24352577 24356102 Pcer_021462-RA
Pcer_chr6B 24361129 24365305 Pcer_021463-RA
Pcer_chr6B 24377061 24383444 Pcer_021464-RA
Pcer_chr6B 24395427 24397661 Pcer_021465-RA
Pcer_chr6B 24402993 24405410 Pcer_021466-RA
Pcer_chr6B 24413221 24415203 Pcer_021467-RA
Pcer_chr6B 24421357 24424513 Pcer_021468-RA
Pcer_chr6B 24433373 24437769 Pcer_021469-RA
Pcer_chr6B 24455853 24456649 Pcer_021470-RA
Pcer_chr6B 24466420 24468367 Pcer_021471-RA
Pcer_chr6B 24480473 24480799 Pcer_021472-RA
Pcer_chr6B 24483091 24486961 Pcer_021473-RA
Pcer_chr6B 24490123 24490949 Pcer_021474-RA
Pcer_chr6B 24508329 24513098 Pcer_021475-RA
Pcer_chr6B 24514453 24516907 Pcer_021476-RA
Pcer_chr6B 24543071 24546816 Pcer_021477-RA
Pcer_chr6B 24550183 24552479 Pcer_021478-RA
Pcer_chr6B 24558229 24558735 Pcer_021479-RA
Pcer_chr6B 24564409 24567618 Pcer_021480-RA
Pcer_chr6B 24569537 24572212 Pcer_021481-RA
Pcer_chr6B 24578456 24578836 Pcer_021482-RA
Pcer_chr6B 24581625 24582465 Pcer_021483-RA
Pcer_chr6B 24586701 24587081 Pcer_021484-RA
Pcer_chr6B 24587387 24589306 Pcer_021485-RA
Pcer_chr6B 24590515 24592719 Pcer_021486-RA
Pcer_chr6B 24592917 24596918 Pcer_021487-RA
Pcer_chr6B 24598678 24604925 Pcer_021488-RA
Pcer_chr6B 24607967 24608794 Pcer_021489-RA
Pcer_chr6B 24621858 24626775 Pcer_021490-RA
Pcer_chr6B 24629148 24629993 Pcer_021491-RA
Pcer_chr6B 24632716 24634213 Pcer_021492-RA
Pcer_chr6B 24634763 24639019 Pcer_021493-RA
Pcer_chr6B 24646294 24649874 Pcer_021494-RA
Pcer_chr6B 24660114 24661632 Pcer_021495-RA
Pcer_chr6B 24672178 24672816 Pcer_021496-RA
Pcer_chr6B 24676646 24676996 Pcer_021497-RA
Pcer_chr6B 24681994 24683239 Pcer_021498-RA
Pcer_chr6B 24692367 24693713 Pcer_021499-RA
Pcer_chr6B 24707330 24713299 Pcer_021500-RA
Pcer_chr6B 24714081 24717172 Pcer_021501-RA
Pcer_chr6B 24719203 24722209 Pcer_021502-RA
Pcer_chr6B 24722872 24724303 Pcer_021503-RA
Pcer_chr6B 24736208 24737557 Pcer_021504-RA
Pcer_chr6B 24740878 24745922 Pcer_021505-RA
Pcer_chr6B 24750326 24750811 Pcer_021506-RA
Pcer_chr6B 24755231 24755796 Pcer_021507-RA
Pcer_chr6B 24756756 24758772 Pcer_021508-RA
Pcer_chr6B 24759060 24760097 Pcer_021509-RA
Pcer_chr6B 24760060 24762384 Pcer_021510-RA
Pcer_chr6B 24765089 24766345 Pcer_021511-RA
Pcer_chr6B 24767437 24771277 Pcer_021512-RA
Pcer_chr6B 24777841 24781997 Pcer_021513-RA
Pcer_chr6B 24783487 24788819 Pcer_021514-RA
Pcer_chr6B 24792975 24794937 Pcer_021515-RA
Pcer_chr6B 24802934 24808428 Pcer_021516-RA
Pcer_chr6B 24808511 24811669 Pcer_021517-RA
Pcer_chr6B 24812161 24815261 Pcer_021518-RA
Pcer_chr6B 24816315 24817844 Pcer_021519-RA
Pcer_chr6B 24819840 24821985 Pcer_021520-RA
Pcer_chr6B 24823612 24827773 Pcer_021521-RA
Pcer_chr6B 24830556 24830822 Pcer_021522-RA
Pcer_chr6B 24831133 24831660 Pcer_021523-RA
Pcer_chr6B 24833991 24837659 Pcer_021524-RA
Pcer_chr6B 24869350 24873786 Pcer_021525-RA
Pcer_chr6B 24874375 24878976 Pcer_021526-RA
Pcer_chr6B 24897312 24898838 Pcer_021527-RA
Pcer_chr6B 24902269 24906578 Pcer_021528-RA
Pcer_chr6B 24908307 24910150 Pcer_021529-RA
Pcer_chr6B 24915924 24917012 Pcer_021530-RA
Pcer_chr6B 24928020 24928460 Pcer_021531-RA
Pcer_chr6B 24930428 24939489 Pcer_021532-RA
Pcer_chr6B 24940671 24943878 Pcer_021533-RA
Pcer_chr6B 24946776 24953471 Pcer_021534-RA
Pcer_chr6B 24947135 24947575 Pcer_021535-RA
Pcer_chr6B 24957060 24963970 Pcer_021536-RA
Pcer_chr6B 24966105 24971416 Pcer_021537-RA
Pcer_chr6B 24984411 24986541 Pcer_021538-RA
Pcer_chr6B 24994026 24998412 Pcer_021539-RA
Pcer_chr6B 24999391 25004962 Pcer_021540-RA
Pcer_chr6B 25008436 25010917 Pcer_021541-RA
Pcer_chr6B 25011120 25013262 Pcer_021542-RA
Pcer_chr6B 25020226 25025646 Pcer_021543-RA
Pcer_chr6B 25029534 25031280 Pcer_021544-RA
Pcer_chr6B 25044275 25050487 Pcer_021545-RA
Pcer_chr6B 25060214 25062943 Pcer_021546-RA
Pcer_chr6B 25063886 25069410 Pcer_021547-RA
Pcer_chr6B 25073665 25076148 Pcer_021548-RA
Pcer_chr6B 25090245 25091678 Pcer_021549-RA
Pcer_chr6B 25095127 25096170 Pcer_021550-RA
Pcer_chr6B 25096709 25100812 Pcer_021551-RA
Pcer_chr6B 25109681 25112710 Pcer_021552-RA
Pcer_chr6B 25113747 25118195 Pcer_021553-RA
Pcer_chr6B 25123271 25125752 Pcer_021554-RA
Pcer_chr6B 25132221 25132932 Pcer_021555-RA
Pcer_chr6B 25136834 25140963 Pcer_021556-RA
Pcer_chr6B 25141118 25146144 Pcer_021557-RA
Pcer_chr6B 25146348 25148190 Pcer_021558-RA
Pcer_chr6B 25149346 25152848 Pcer_021559-RA
Pcer_chr6B 25152902 25157139 Pcer_021560-RA
Pcer_chr6B 25157665 25161541 Pcer_021561-RA
Pcer_chr6B 25162435 25172441 Pcer_021562-RA
Pcer_chr6B 25168082 25172009 Pcer_021563-RA
Pcer_chr6B 25177138 25179468 Pcer_021564-RA
Pcer_chr6B 25180385 25180678 Pcer_021565-RA
Pcer_chr6B 25182596 25183774 Pcer_021566-RA
Pcer_chr6B 25186742 25190142 Pcer_021567-RA
Pcer_chr6B 25195243 25197339 Pcer_021568-RA
Pcer_chr6B 25198140 25207951 Pcer_021569-RA
Pcer_chr6B 25210258 25211919 Pcer_021570-RA
Pcer_chr6B 25220924 25226396 Pcer_021571-RA
Pcer_chr6B 25225033 25226045 Pcer_021572-RA
Pcer_chr6B 25228117 25235806 Pcer_021573-RA
Pcer_chr6B 25237498 25242633 Pcer_021574-RA
Pcer_chr6B 25242968 25245380 Pcer_021575-RA
Pcer_chr6B 25248007 25250612 Pcer_021576-RA
Pcer_chr6B 25255738 25257679 Pcer_021577-RA
Pcer_chr6B 25287462 25288172 Pcer_021578-RA
Pcer_chr6B 25288977 25292636 Pcer_021579-RA
Pcer_chr6B 25299344 25301477 Pcer_021580-RA
Pcer_chr6B 25306530 25307204 Pcer_021581-RA
Pcer_chr6B 25310730 25313414 Pcer_021582-RA
Pcer_chr6B 25321945 25322520 Pcer_021583-RA
Pcer_chr6B 25327175 25327471 Pcer_021584-RA
Pcer_chr6B 25337628 25339490 Pcer_021585-RA
Pcer_chr6B 25339793 25346849 Pcer_021586-RA
Pcer_chr6B 25349408 25353074 Pcer_021587-RA
Pcer_chr6B 25356055 25358802 Pcer_021588-RA
Pcer_chr6B 25416672 25417402 Pcer_021589-RA
Pcer_chr6B 25418975 25421716 Pcer_021590-RA
Pcer_chr6B 25423765 25428147 Pcer_021591-RA
Pcer_chr6B 25445933 25448250 Pcer_021592-RA
Pcer_chr6B 25451636 25452704 Pcer_021593-RA
Pcer_chr6B 25453865 25456129 Pcer_021594-RA
Pcer_chr6B 25461396 25461739 Pcer_021595-RA
Pcer_chr6B 25468923 25469134 Pcer_021596-RA
Pcer_chr6B 25478203 25481262 Pcer_021597-RA
Pcer_chr6B 25484320 25485781 Pcer_021598-RA
Pcer_chr6B 25490054 25493659 Pcer_021599-RA
Pcer_chr6B 25519805 25521270 Pcer_021600-RA
Pcer_chr6B 25522892 25525411 Pcer_021601-RA
Pcer_chr6B 25527784 25530162 Pcer_021602-RA
Pcer_chr6B 25533271 25535787 Pcer_021603-RA
Pcer_chr6B 25541422 25543953 Pcer_021604-RA
Pcer_chr6B 25549970 25552387 Pcer_021605-RA
Pcer_chr6B 25565130 25566542 Pcer_021606-RA
Pcer_chr6B 25570758 25571721 Pcer_021607-RA
Pcer_chr6B 25573886 25577280 Pcer_021608-RA
Pcer_chr6B 25578375 25584214 Pcer_021609-RA
Pcer_chr6B 25592848 25594117 Pcer_021610-RA
Pcer_chr6B 25595293 25604611 Pcer_021611-RA
Pcer_chr6B 25602708 25603670 Pcer_021612-RA
Pcer_chr6B 25618299 25620090 Pcer_021613-RA
Pcer_chr6B 25621107 25623792 Pcer_021614-RA
Pcer_chr6B 25624026 25624363 Pcer_021615-RA
Pcer_chr6B 25625572 25628600 Pcer_021616-RA
Pcer_chr6B 25627676 25629280 Pcer_021617-RA
Pcer_chr6B 25633744 25635034 Pcer_021618-RA
Pcer_chr6B 25642631 25643245 Pcer_021619-RA
Pcer_chr6B 25643194 25644243 Pcer_021620-RA
Pcer_chr6B 25646221 25647712 Pcer_021621-RA
Pcer_chr6B 25648150 25651798 Pcer_021622-RA
Pcer_chr6B 25652539 25653427 Pcer_021623-RA
Pcer_chr6B 25654341 25658624 Pcer_021624-RA
Pcer_chr6B 25658788 25664873 Pcer_021625-RA
Pcer_chr6B 25664976 25667018 Pcer_021626-RA
Pcer_chr6B 25667379 25668983 Pcer_021627-RA
Pcer_chr6B 25669770 25672765 Pcer_021628-RA
Pcer_chr6B 25675413 25680875 Pcer_021629-RA
Pcer_chr6B 25686802 25690265 Pcer_021630-RA
Pcer_chr6B 25691246 25693635 Pcer_021631-RA
Pcer_chr6B 25693886 25697244 Pcer_021632-RA
Pcer_chr6B 25698852 25699820 Pcer_021633-RA
Pcer_chr6B 25706901 25711113 Pcer_021634-RA
Pcer_chr6B 25710255 25721635 Pcer_021635-RA
Pcer_chr6B 25726900 25729983 Pcer_021636-RA
Pcer_chr6B 25730530 25734179 Pcer_021637-RA
Pcer_chr6B 25738354 25738851 Pcer_021638-RA
Pcer_chr6B 25740162 25744369 Pcer_021639-RA
Pcer_chr6B 25757738 25762543 Pcer_021640-RA
Pcer_chr6B 25773760 25780051 Pcer_021641-RA
Pcer_chr6B 25780118 25782862 Pcer_021642-RA
Pcer_chr6B 25786962 25792221 Pcer_021643-RA
Pcer_chr6B 25794959 25797850 Pcer_021644-RA
Pcer_chr6B 25811595 25811942 Pcer_021645-RA
Pcer_chr6B 25826603 25828263 Pcer_021646-RA
Pcer_chr6B 25832917 25833339 Pcer_021647-RA
Pcer_chr6B 25834959 25836738 Pcer_021648-RA
Pcer_chr6B 25837269 25838442 Pcer_021649-RA
Pcer_chr6B 25839165 25840352 Pcer_021650-RA
Pcer_chr6B 25840820 25843545 Pcer_021651-RA
Pcer_chr6B 25843660 25849156 Pcer_021652-RA
Pcer_chr6B 25850398 25858532 Pcer_021653-RA
Pcer_chr6B 25863277 25865125 Pcer_021654-RA
Pcer_chr6B 25877830 25879298 Pcer_021655-RA
Pcer_chr6B 25879448 25881627 Pcer_021656-RA
Pcer_chr6B 25883249 25885881 Pcer_021657-RA
Pcer_chr6B 25887162 25890242 Pcer_021658-RA
Pcer_chr6B 25890552 25895890 Pcer_021659-RA
Pcer_chr6B 25904873 25911687 Pcer_021660-RA
Pcer_chr6B 25905447 25906967 Pcer_021661-RA
Pcer_chr6B 25913211 25913873 Pcer_021662-RA
Pcer_chr6B 25914532 25920465 Pcer_021663-RA
Pcer_chr6B 25924722 25928213 Pcer_021664-RA
Pcer_chr6B 25932420 25941412 Pcer_021665-RA
Pcer_chr6B 25941724 25944845 Pcer_021666-RA
Pcer_chr6B 25945374 25951150 Pcer_021667-RA
Pcer_chr6B 25962611 25966151 Pcer_021668-RA
Pcer_chr6B 25966272 25969513 Pcer_021669-RA
Pcer_chr6B 25995466 25997951 Pcer_021670-RA
Pcer_chr6B 26002211 26005848 Pcer_021671-RA
Pcer_chr6B 26014259 26023938 Pcer_021672-RA
Pcer_chr6B 26030139 26034482 Pcer_021673-RA
Pcer_chr6B 26034646 26038231 Pcer_021674-RA
Pcer_chr6B 26051634 26052687 Pcer_021675-RA
Pcer_chr6B 26058823 26060027 Pcer_021676-RA
Pcer_chr6B 26061976 26065146 Pcer_021677-RA
Pcer_chr6B 26072367 26076019 Pcer_021678-RA
Pcer_chr6B 26084344 26086574 Pcer_021679-RA
Pcer_chr6B 26089306 26093065 Pcer_021680-RA
Pcer_chr6B 26093316 26094148 Pcer_021681-RA
Pcer_chr6B 26094984 26097277 Pcer_021682-RA
Pcer_chr6B 26097815 26099648 Pcer_021683-RA
Pcer_chr6B 26111130 26111663 Pcer_021684-RA
Pcer_chr6B 26116253 26118800 Pcer_021685-RA
Pcer_chr6B 26122659 26124494 Pcer_021686-RA
Pcer_chr6B 26125134 26125859 Pcer_021687-RA
Pcer_chr6B 26132117 26134441 Pcer_021688-RA
Pcer_chr6B 26137011 26139625 Pcer_021689-RA
Pcer_chr6B 26143398 26147025 Pcer_021690-RA
Pcer_chr6B 26148100 26149527 Pcer_021691-RA
Pcer_chr6B 26163781 26168399 Pcer_021692-RA
Pcer_chr6B 26168419 26174365 Pcer_021693-RA
Pcer_chr6B 26175916 26176653 Pcer_021694-RA
Pcer_chr6B 26177148 26182139 Pcer_021695-RA
Pcer_chr6B 26186428 26188047 Pcer_021696-RA
Pcer_chr6B 26195047 26197016 Pcer_021697-RA
Pcer_chr6B 26197198 26199841 Pcer_021698-RA
Pcer_chr6B 26205897 26215919 Pcer_021699-RA
Pcer_chr6B 26217784 26223287 Pcer_021700-RA
Pcer_chr6B 26228778 26231368 Pcer_021701-RA
Pcer_chr6B 26242954 26246875 Pcer_021702-RA
Pcer_chr6B 26246926 26248991 Pcer_021703-RA
Pcer_chr6B 26252007 26254443 Pcer_021704-RA
Pcer_chr6B 26257873 26260023 Pcer_021705-RA
Pcer_chr6B 26262034 26265885 Pcer_021706-RA
Pcer_chr6B 26264708 26268708 Pcer_021707-RA
Pcer_chr6B 26270163 26273073 Pcer_021708-RA
Pcer_chr6B 26273638 26281452 Pcer_021709-RA
Pcer_chr6B 26274051 26276330 Pcer_021710-RA
Pcer_chr6B 26281668 26286772 Pcer_021711-RA
Pcer_chr6B 26288192 26288860 Pcer_021712-RA
Pcer_chr6B 26292518 26295232 Pcer_021713-RA
Pcer_chr6B 26297136 26298128 Pcer_021714-RA
Pcer_chr6B 26303585 26304643 Pcer_021715-RA
Pcer_chr6B 26316173 26317851 Pcer_021716-RA
Pcer_chr6B 26342128 26346270 Pcer_021717-RA
Pcer_chr6B 26346310 26350657 Pcer_021718-RA
Pcer_chr6B 26368432 26369394 Pcer_021719-RA
Pcer_chr6B 26372294 26376915 Pcer_021720-RA
Pcer_chr6B 26376964 26381700 Pcer_021721-RA
Pcer_chr6B 26383196 26386087 Pcer_021722-RA
Pcer_chr6B 26386728 26394826 Pcer_021723-RA
Pcer_chr6B 26392194 26394422 Pcer_021724-RA
Pcer_chr6B 26395056 26403317 Pcer_021725-RA
Pcer_chr6B 26406523 26409687 Pcer_021726-RA
Pcer_chr6B 26410421 26417347 Pcer_021727-RA
Pcer_chr6B 26433845 26436939 Pcer_021728-RA
Pcer_chr6B 26438902 26439479 Pcer_021729-RA
Pcer_chr6B 26442205 26443421 Pcer_021730-RA
Pcer_chr6B 26454004 26455161 Pcer_021731-RA
Pcer_chr6B 26457334 26462994 Pcer_021732-RA
Pcer_chr6B 26467742 26471307 Pcer_021733-RA
Pcer_chr6B 26473405 26475147 Pcer_021734-RA
Pcer_chr6B 26476316 26478912 Pcer_021735-RA
Pcer_chr6B 26478983 26482918 Pcer_021736-RA
Pcer_chr6B 26493258 26496865 Pcer_021737-RA
Pcer_chr6B 26497886 26503237 Pcer_021738-RA
Pcer_chr6B 26503514 26509666 Pcer_021739-RA
Pcer_chr6B 26509906 26512023 Pcer_021740-RA
Pcer_chr6B 26523325 26528927 Pcer_021741-RA
Pcer_chr6B 26529432 26537713 Pcer_021742-RA
Pcer_chr6B 26539668 26540969 Pcer_021743-RA
Pcer_chr6B 26542543 26542755 Pcer_021744-RA
Pcer_chr6B 26545714 26552958 Pcer_021745-RA
Pcer_chr6B 26557196 26560234 Pcer_021746-RA
Pcer_chr6B 26560449 26562978 Pcer_021747-RA
Pcer_chr6B 26564515 26570672 Pcer_021748-RA
Pcer_chr6B 26578634 26584014 Pcer_021749-RA
Pcer_chr6B 26585901 26589356 Pcer_021750-RA
Pcer_chr6B 26589642 26591327 Pcer_021751-RA
Pcer_chr6B 26592011 26599873 Pcer_021752-RA
Pcer_chr6B 26609584 26611623 Pcer_021753-RA
